"sampleID" "TMB_tumor" "TMB_paired"
"86" "TCGA-25-2400-01A-01W" 2.95942017687017 3.12852990126275
"87" "TCGA-25-2401-01A-01W" 3.20829008649761 3.250504429741
"88" "TCGA-25-2404-01A-01W" 2.12466209020007 1.87470184429418
"89" "TCGA-25-2408-01A-01W" 1.32931752049216 0.498494070184559
"90" "TCGA-25-2409-01A-01W" 1.4758386242148 1.01200362803301
"91" "TCGA-29-2427-01A-01W" 2.57980845140876 2.23000391562452
"92" "TCGA-30-1853-01A-02W" 1.56909049439748 2.13235374879658
"93" "TCGA-30-1862-01A-02W" 2.50560650335179 2.12976552784902
"94" "TCGA-30-1891-01A-01W" 3.34342576405316 2.57186597234858
"95" "TCGA-31-1950-01A-01W" 3.35799741483341 3.27609503886186
"96" "TCGA-31-1953-01A-01W" 4.62954888598088 2.4744140597484
"97" "TCGA-31-1959-01A-01W" 3.08385630062681 2.80350572784255
"98" "TCGA-57-1992-01A-01W" 5.25528376006509 3.3813066053132
"99" "TCGA-57-1993-01A-01W" 4.70917246930086 3.49128303758512
"100" "TCGA-57-1994-01A-01W" 2.9908626844327 1.84053088272781
"101" "TCGA-59-2348-01A-01D" 4.04380832076135 4.38433954777283
"102" "TCGA-59-2348-01A-01W" 3.64826871620181 3.18162969436205
"103" "TCGA-59-2349-01A-01W" 6.60076463257504 25.2532479168839
"104" "TCGA-59-2350-01A-01W" 0.919753474295587 0.961560450399932
"105" "TCGA-59-2351-01A-01W" 3.54496836157443 3.5866738717106
"106" "TCGA-59-2352-01A-01W" 4.41253058997046 3.0234005894242
"107" "TCGA-59-2354-01A-01W" 3.03646644375629 2.82560071849544
"108" "TCGA-59-2355-01A-01W" 1.80548926680718 1.09169118458109
"109" "TCGA-59-2363-01A-01W" 3.23935909962184 3.11148966147888
"110" "TCGA-61-1728-01A-01W" 3.31528497583198 2.95141223458213
"111" "TCGA-61-1734-01B-01W" 1.71997355042779 1.49366124116098
"112" "TCGA-61-1736-01B-01W" 2.18753309448046 1.50124820209443
"113" "TCGA-61-1919-01A-01W" 3.65390950897659 3.10157435064292
"114" "TCGA-61-1995-01A-01W" 3.11785202444051 2.59021552799673
"115" "TCGA-61-1998-01A-01W" 8.0815776184725 8.2706203697818
"116" "TCGA-61-2000-01A-01W" 3.05803471808975 2.1273284995407
"117" "TCGA-61-2002-01A-01W" 2.8941960957813 2.37583261593988
"118" "TCGA-61-2003-01A-01W" 4.1410542461542 2.8333529052634
"119" "TCGA-61-2008-01A-02W" 4.325004773406 2.5017184473623
"120" "TCGA-61-2009-01A-01W" 3.14992547719279 3.19914306277393
"121" "TCGA-61-2012-01A-01W" 6.11609572913035 5.44121620039873
"122" "TCGA-61-2016-01A-01W" 1.36214178252598 1.31820172502514
"123" "TCGA-61-2018-01A-01W" 4.4002287435416 3.28949139080294
"124" "TCGA-61-2087-01A-01W" 3.01840749941454 3.01840749941454
"125" "TCGA-61-2088-01A-01W" 1.58155569861857 0.722996890797058
"126" "TCGA-61-2092-01A-01W" 0.879668289654661 0.921557255828693
"127" "TCGA-61-2094-01A-01W" 2.88140079174212 3.46603283644342
"128" "TCGA-61-2096-01A-01W" 2.91091324663469 3.70101827072125
"129" "TCGA-61-2097-01A-02W" 3.38531689429022 5.43322464515714
"130" "TCGA-61-2101-01A-01W" 2.8867734028491 1.86791220184354
"131" "TCGA-61-2102-01A-01W" 2.16290388230883 2.56844836024174
"132" "TCGA-61-2104-01A-01W" 4.47115412560098 2.50384631033655
"133" "TCGA-61-2109-01A-01W" 2.54171481744349 2.36939516880325
"134" "TCGA-61-2110-01A-01W" 2.7713159446537 1.94858152358463
"135" "TCGA-61-2111-01A-01W" 4.71376497793465 4.11383125347024
"136" "TCGA-61-2113-01A-01W" 6.01597975003779 5.53644513228115
