"","Sampleid","Purity","Ploidy","Num.Variants","Median.Coverage","AUC.AR","AUC.POSTERIOR.SOMATIC","Callrate","Accuracy.Somatic","Accuracy.Germline","TMB.AR"
"277","TCGA-86-6851-01",0.3,3.25255606147547,896,70,0.831534451176553,0.841529284674275,0.872767857142857,0.950127877237852,0.962915601023018,31.5736498692188
"278","TCGA-86-7701-01",0.4,3.96829622223074,778,84,0.959617024067152,0.963945176732901,0.903598971722365,0.982930298719772,0.987197724039829,26.2893639796029
"279","TCGA-86-7714-01",0.66,1.9361898763492,276,54.5,0.881928066037736,0.908608490566038,0.746376811594203,0.975728155339806,0.91747572815534,4.23164118903694
"280","TCGA-86-7953-01",0.32,3.28082083086344,191,88,0.952152317880795,0.963079470198675,0.821989528795812,1,0.955414012738854,2.93992840612847
"281","TCGA-86-7954-01",0.34,4.0399734831884,329,76,0.914494596312778,0.923908259572595,0.872340425531915,0.964143426294821,0.968127490039841,9.32122852554293
"282","TCGA-86-7955-01",0.69,3.19558727085897,370,82.5,0.514345977434799,0.756905152499247,0.632432432432432,0.790598290598291,0.957264957264957,6.50678669070438
"283","TCGA-86-8054-01",0.7,2.89437735609114,318,80.5,0.638601398601399,0.785694305694306,0.663522012578616,0.886255924170616,0.895734597156398,6.21321942530864
"284","TCGA-86-8055-01",0.25,2.57431329315225,212,88,0.953947368421053,0.951300665456745,0.877358490566038,0.983870967741935,0.935483870967742,3.86547772837543
"285","TCGA-86-8056-01",0.53,1.93956032098946,343,92,0.925794530672579,0.938322246858832,0.915451895043732,0.987261146496815,0.968152866242038,9.03257756898296
"286","TCGA-86-8073-01",0.36,1.9159732537246,1465,92,0.940411891041317,0.94762051587386,0.961092150170648,0.983882783882784,0.98974358974359,49.3623159492102
"287","TCGA-86-8074-01",0.55,2.53271781803935,147,51,0.818076599326599,0.897306397306397,0.571428571428571,0.988095238095238,0.94047619047619,3.73212715779901
"288","TCGA-86-8075-01",0.43,2.43545185963919,137,53,0.913988095238095,0.925,0.737226277372263,0.99009900990099,0.881188118811881,3.47483196581321
"289","TCGA-86-8076-01",0.15,2.22119951914413,176,81.5,0.971512605042017,0.980672268907563,0.994318181818182,1,0.976331360946746,2.85820770068849
"290","TCGA-86-8278-01",0.5,1.82674706118681,238,73.5,0.98092280390417,0.984250221827862,0.915966386554622,1,0.958333333333333,5.18052231116577
"291","TCGA-86-8279-01",0.56,3.75441435316883,509,73,0.608419526816205,0.83679335675503,0.656188605108055,0.88855421686747,0.97289156626506,10.4962314385886
"292","TCGA-86-8280-01",0.39,2.41907326705166,211,103,0.959104518236255,0.962370713119216,0.853080568720379,0.994444444444444,0.927777777777778,3.53510536381537
"293","TCGA-86-8281-01",0.5,2.09892899413078,384,135,0.951589423648247,0.968003565062389,0.932291666666667,0.988505747126437,0.982758620689655,7.93481884411838
"294","TCGA-86-8358-01",0.52,3.77011080906522,889,75,0.639480337078652,0.684058988764045,0.606299212598425,0.560296846011132,0.98330241187384,18.4668508635111
"295","TCGA-86-8359-01",0.4,3.18320430287015,293,79,0.824281377478418,0.922089934541315,0.767918088737201,0.977777777777778,0.951111111111111,6.37060730699664
"296","TCGA-86-8585-01",0.29,2.74498786784707,596,102,0.963355408388521,0.970632000654076,0.807046979865772,0.968553459119497,0.9958071278826,18.1260113759284
"297","TCGA-86-8668-01",0.54,1.99149479295949,141,75,0.937621832358674,0.941195581546459,0.836879432624113,0.983050847457627,0.923728813559322,1.95461448978858
"298","TCGA-86-8669-01",0.51,3.79190276212138,252,74,0.801660640149993,0.858778625954198,0.599206349206349,0.966442953020134,0.926174496644295,6.36748770450214
"299","TCGA-86-8671-01",0.17,1.94455216221494,178,80.5,0.995,0.991730769230769,0.99438202247191,1,0.988165680473373,2.15941356880175
"300","TCGA-86-8672-01",0.3,2.74747947659094,429,94,0.957181571815718,0.967356491746736,0.811188811188811,0.976261127596439,0.991097922848665,11.3566189789698
"301","TCGA-86-8673-01",0.37,2.56657312498051,560,88,0.919167039856695,0.953193973514171,0.805357142857143,0.973392461197339,0.988913525498891,16.4260211215591
"302","TCGA-86-8674-01",0.55,2.12067942426709,364,91,0.959647941515968,0.971559574195203,0.923076923076923,0.973214285714286,0.988095238095238,8.91253450311339
"303","TCGA-86-A456-01",0.21,2.11409534647765,533,68,0.984222754153759,0.982673894677556,0.966228893058161,0.976699029126214,0.986407766990291,12.6296461513177
"304","TCGA-86-A4D0-01",0.59,2.52346455144203,344,66,0.719790729072907,0.710508550855085,0.706395348837209,0.761506276150628,0.920502092050209,7.63371374010823
"305","TCGA-86-A4JF-01",0.22,1.75830010920244,1310,88,0.985515978831638,0.984287824089268,0.968702290076336,0.966210780370072,0.997586484312148,43.7436128426603
"306","TCGA-86-A4P7-01",0.17,2.05446698733869,190,76,0.987945930880713,0.983765328874025,0.989473684210526,1,0.978723404255319,2.95897394012683
"307","TCGA-86-A4P8-01",0.36,1.99794613195863,145,98,0.985815602836879,0.978723404255319,0.986206896551724,1,0.978723404255319,0.484889030161515
"308","TCGA-91-6829-01",0.41,2.98640464254205,649,80,0.768793650793651,0.909206349206349,0.755007704160247,0.884696016771488,0.991614255765199,17.7419076679075
"309","TCGA-91-6830-01",0.29,1.73529401284657,333,71,0.968647786198644,0.970203430394894,0.981981981981982,1,0.981651376146789,10.3323237569021
"310","TCGA-91-6831-01",0.49,3.39008646582273,337,78,0.789707169571099,0.888318612238402,0.685459940652819,0.943478260869565,0.978260869565217,7.93566808282271
"311","TCGA-91-6835-01",0.16,2.24725415839422,177,85,0.991023936170213,0.990359042553192,1,1,0.994252873563218,3.46886639047375
"312","TCGA-91-6836-01",0.61,3.37701900905856,545,80,0.69802847346452,0.771541443053071,0.689908256880734,0.888297872340426,0.936170212765957,12.4757036664385
"313","TCGA-91-6840-01",0.61,2.7945119213302,190,58,0.863095238095238,0.935588972431078,0.694736842105263,0.951612903225806,0.975806451612903,5.22646517196554
"314","TCGA-91-6847-01",0.69,4.03790719713149,168,90.5,0.815411931818182,0.803693181818182,0.625,0.923809523809524,0.895238095238095,3.99617716160555
"315","TCGA-91-6848-01",0.3,2.47091857481649,561,62,0.816480711433159,0.84040100456997,0.727272727272727,0.872549019607843,0.968137254901961,18.5245854121288
"316","TCGA-91-6849-01",0.59,1.95544632810618,342,114,0.936567906144363,0.971047922052098,0.929824561403509,0.990566037735849,0.962264150943396,4.84528313778026
"317","TCGA-91-7771-01",0.31,2.28690215983437,287,86,0.956518451300665,0.960072595281307,0.930313588850174,0.955056179775281,0.97752808988764,7.50484232894816
"318","TCGA-91-8496-01",0.36,2.35402733894774,141,108,0.978174603174603,0.976719576719577,0.978723404255319,0.992753623188406,0.978260869565217,2.02907089021926
"319","TCGA-91-8497-01",0.44,1.95956459862101,161,98,0.972677595628415,0.968951813214108,0.950310559006211,1,0.959183673469388,1.96344116188594
"320","TCGA-91-8499-01",0.75,2.80031636741119,377,101,0.528864503816794,0.773600508905852,0.564986737400531,0.798076923076923,0.975961538461538,6.73381358649172
"321","TCGA-91-A4BC-01",0.23,2.44735951756206,469,67,0.961590487275473,0.965679952184718,0.848614072494669,0.969620253164557,0.992405063291139,16.8525802138846
"322","TCGA-91-A4BD-01",0.53,1.98756060474945,143,62,0.96382874015748,0.971456692913386,0.895104895104895,1,0.9609375,1.53627077162646
"323","TCGA-93-7347-01",0.25,1.8980609286831,233,89,0.972570065593321,0.971601073345259,0.995708154506438,0.995689655172414,0.982758620689655,4.89138258819728
"324","TCGA-93-A4JN-01",0.27,2.80678456830585,198,73.5,0.966987098406274,0.971730331393878,0.904040404040404,0.982758620689655,0.977011494252874,3.57109392000299
"325","TCGA-93-A4JO-01",0.19,1.87565293658138,198,85,0.992653917910448,0.990205223880597,0.974747474747475,1,0.989637305699482,3.60826395112938
"326","TCGA-93-A4JQ-01",0.16,1.94313017551368,234,87.5,0.992174751520546,0.9922860109776,0.987179487179487,1,0.995652173913044,5.82705691321449
"327","TCGA-95-7039-01",0.43,3.02425215832568,1085,61,0.819285134978566,0.831545756988927,0.750230414746544,0.886977886977887,0.976658476658477,39.3517201081292
"328","TCGA-95-7043-01",0.67,3.85695451342898,767,57,0.578903078903079,0.608553608553609,0.461538461538462,0.475504322766571,0.971181556195965,14.1219937458551
"329","TCGA-95-7562-01",0.53,3.61820458124587,467,81,0.46231500840405,0.813737547657115,0.691648822269807,0.886435331230284,0.933753943217666,8.60756373081175
"330","TCGA-95-7567-01",0.51,2.6775410843262,834,69,0.851402467411546,0.905915386405959,0.73621103117506,0.986666666666667,0.986666666666667,31.3524931809378
"331","TCGA-95-7944-01",0.33,1.59140601179312,325,99,0.946949813091545,0.948103078024338,0.932307692307692,0.96039603960396,0.97029702970297,8.49909134180494
"332","TCGA-95-7947-01",0.64,2.0747967153822,573,83,0.777982142857143,0.924839285714286,0.825479930191972,0.932346723044397,0.983086680761099,15.0649458328213
"333","TCGA-95-7948-01",0.7,3.48060793592591,295,80,0.795435333896872,0.918052033436649,0.661016949152542,0.974358974358974,0.933333333333333,6.36382544071737
"334","TCGA-95-8039-01",0.46,1.86329281907211,191,80,0.909065315315315,0.922747747747748,0.832460732984293,1,0.937106918238994,3.90723616820888
"335","TCGA-95-8494-01",0.52,3.54041055221653,220,90,0.904618818681319,0.924107142857143,0.759090909090909,0.976047904191617,0.952095808383233,4.59848257432619
"336","TCGA-95-A4VK-01",0.52,1.9586236786485,366,96,0.93899320277273,0.968705834847567,0.855191256830601,0.987138263665595,0.987138263665595,9.51649472068795
"337","TCGA-95-A4VN-01",0.17,2.62469654925803,540,100,0.950668781025924,0.958614864864865,0.95,0.980506822612086,0.984405458089669,15.9329459775926
"338","TCGA-95-A4VP-01",0.29,2.70188285761541,242,83.5,0.916786691631859,0.947068990349993,0.859504132231405,0.980295566502463,0.970443349753695,5.50039774985089
"339","TCGA-97-7546-01",0.24,2.14349013000608,404,72,0.962386008421814,0.95006329277429,0.918316831683168,0.889196675900277,0.994459833795014,9.39660150550641
"340","TCGA-97-7547-01",0.5,3.44037273972822,383,61,0.810395707578806,0.86663313212609,0.618798955613577,0.943396226415094,0.971698113207547,8.6410894020819
"341","TCGA-97-7552-01",0.2,1.9815982937136,265,66,0.9885710553814,0.98876698014629,0.992452830188679,1,0.988593155893536,2.85794825801412
"342","TCGA-97-7553-01",0.23,2.49408146550273,295,171,0.986440978376462,0.986795462601914,0.966101694915254,1,0.971929824561404,4.34003231788373
"343","TCGA-97-7554-01",0.3,2.84630984920904,544,74.5,0.868414120126449,0.900779015505043,0.825367647058823,0.881235154394299,0.978622327790974,14.9453397310686
"344","TCGA-97-7937-01",0.52,4.1066605005359,477,59,0.753693588825215,0.852166905444126,0.614255765199161,0.921501706484642,0.959044368600683,13.154689081707
"345","TCGA-97-7938-01",0.59,2.04375438133855,409,69,0.857282471626734,0.906841109709962,0.843520782396088,0.96231884057971,0.968115942028986,12.3563321463657
"346","TCGA-97-7941-01",0.35,1.97296421821014,194,75.5,0.961507246376812,0.963942028985507,0.969072164948454,1,0.957446808510638,3.69610531576884
"347","TCGA-97-8171-01",0.84,2.25512477731532,296,79,0.739050184575476,0.645116232664871,0.540540540540541,0.91875,0.9,3.23150327916795
"348","TCGA-97-8172-01",0.3,1.97530711631176,338,70.5,0.959540732640787,0.956963211747247,0.914201183431953,0.92156862745098,0.986928104575163,9.28068959745825
"349","TCGA-97-8174-01",0.29,3.66525050700926,359,84,0.962849591864044,0.97494312859628,0.88857938718663,0.993610223642173,0.977635782747604,7.26467036804144
"350","TCGA-97-8175-01",0.37,2.07011073845164,299,124,0.963494992092778,0.98438323668951,0.966555183946488,1,0.965397923875433,2.13716836016002
"351","TCGA-97-8176-01",0.41,1.9915023242997,271,99,0.928622159090909,0.945940777972028,0.907749077490775,0.959349593495935,0.951219512195122,5.88634671020857
"352","TCGA-97-8177-01",0.2,2.23885213514958,175,113,0.983274647887324,0.983274647887324,0.965714285714286,0.982142857142857,0.964285714285714,2.56978735044402
"353","TCGA-97-8179-01",0.52,2.89115169600145,294,123,0.575492904978223,0.926614527232707,0.666666666666667,0.974489795918367,0.974489795918367,4.69891689965463
"354","TCGA-97-8547-01",0.44,1.89164932736816,241,88,0.919097309529796,0.960397284385215,0.858921161825726,0.985074626865672,0.965174129353234,3.24457563181382
"355","TCGA-97-8552-01",0.31,2.18102609369213,163,80,0.970223820943245,0.979216626698641,0.895705521472393,1,0.942857142857143,2.16254960721015
"356","TCGA-97-A4LX-01",0.17,1.87935306377734,278,90.5,0.978919491525424,0.979210805084746,1,1,0.989208633093525,6.89388432220328
"357","TCGA-97-A4M0-01",0.51,3.73186317008718,428,72,0.838916786226686,0.911501673840268,0.703271028037383,0.942953020134228,0.969798657718121,9.68790014487563
"358","TCGA-97-A4M1-01",0.3,2.85132912591457,202,80,0.980436991869919,0.982892953929539,0.930693069306931,1,0.973118279569892,2.94272123489993
"359","TCGA-97-A4M2-01",0.15,2.00143055213007,210,75,0.993876235496347,0.990760636012033,0.995238095238095,1,0.970588235294118,2.26008435024465
"360","TCGA-97-A4M3-01",0.62,2.03458018084544,314,86,0.798344713428512,0.906021104903786,0.888535031847134,0.92831541218638,0.942652329749104,6.92754555001622
"361","TCGA-97-A4M5-01",0.24,1.85143461935542,255,104,0.98405565131741,0.985964048263974,1,1,0.992156862745098,5.59893465638688
"362","TCGA-97-A4M6-01",0.4,1.86142718704198,134,69.5,0.983498349834984,0.986138613861386,0.917910447761194,1,0.991666666666667,1.89097210553724
"363","TCGA-97-A4M7-01",0.26,2.13553566739076,379,84,0.954311658623317,0.961328422656845,0.963060686015831,0.977839335180055,0.980609418282548,10.0939836832833
"364","TCGA-99-7458-01",0.26,1.87313043576915,516,83,0.958843181864765,0.953011949414827,0.949612403100775,0.989224137931034,0.980603448275862,15.201370917148
"365","TCGA-99-8025-01",0.44,4.25528315109975,624,97,0.776923946847611,0.894803505795872,0.778846153846154,0.919254658385093,0.968944099378882,14.46373270031
"366","TCGA-99-8028-01",0.15,1.82312808439301,641,114,0.97598427895711,0.979828850855746,1,0.996789727126806,0.985553772070626,16.3958142450692
"367","TCGA-99-8032-01",0.21,2.7025058680532,472,94,0.957309827813425,0.942284010629334,0.904661016949153,0.903981264637002,0.983606557377049,13.4923157034232
"368","TCGA-99-8033-01",0.27,2.97508186600038,241,75,0.94206204379562,0.954344469399214,0.900414937759336,0.990783410138249,0.95852534562212,6.28862460922922
"369","TCGA-99-AA5R-01",0.34,2.00338050543045,262,67.5,0.986945031712474,0.984989429175476,0.984732824427481,1,0.968627450980392,3.29589844217827
"370","TCGA-J2-8192-01",0.28,1.95892467522838,202,101.5,0.976741293532338,0.96592039800995,0.96039603960396,0.989247311827957,0.951612903225806,3.71666834097163
"371","TCGA-J2-8194-01",0.44,3.38408377120304,240,85,0.905420547657399,0.943483437215491,0.770833333333333,0.978378378378378,0.972972972972973,5.09638977980993
"372","TCGA-J2-A4AD-01",0.37,1.95743486760329,382,84.5,0.905455957086392,0.90522656691135,0.895287958115183,0.896341463414634,0.966463414634146,11.0213131674213
"373","TCGA-J2-A4AE-01",0.46,2.1518160480831,184,65.5,0.964375,0.970357142857143,0.853260869565217,0.993464052287582,0.934640522875817,3.34866761269972
"374","TCGA-J2-A4AG-01",0.19,1.90643453553363,177,68,0.938539989264627,0.943102522812668,0.971751412429379,0.994186046511628,0.953488372093023,3.7072806922847
"375","TCGA-L4-A4E5-01",0.62,1.77522631101148,360,71,0.676266924564797,0.870676982591876,0.836111111111111,0.933797909407665,0.937282229965157,8.47265496787097
"376","TCGA-L9-A443-01",0.46,3.46866906339826,292,65.5,0.878774154589372,0.919585346215781,0.722602739726027,0.957345971563981,0.985781990521327,7.81488892638254
"377","TCGA-L9-A444-01",0.37,2.72682489572305,502,70,0.911546196616586,0.928593398793328,0.703187250996016,0.96600566572238,0.988668555240793,17.4312745810827
"378","TCGA-L9-A50W-01",0.75,1.91419526441078,210,62.5,0.808011049723757,0.850828729281768,0.7,0.979020979020979,0.902097902097902,2.65715504802787
"379","TCGA-L9-A5IP-01",0.53,2.60376417067921,379,63,0.489136498019747,0.863529871144084,0.656992084432718,0.923694779116466,0.943775100401606,6.79122598298366
"380","TCGA-L9-A743-01",0.16,1.7509156368044,273,63,0.983946221376389,0.98244213886672,0.978021978021978,0.996212121212121,0.984848484848485,5.79894278077338
"381","TCGA-L9-A7SV-01",0.79,3.08695240257671,1413,67,0.659651705930138,0.761164703493095,0.481245576786978,0.806547619047619,0.977678571428571,38.3668300423004
"382","TCGA-L9-A8F4-01",0.31,1.89213054956512,741,68,0.933240470929798,0.934910926809483,0.88663967611336,0.908527131782946,0.976744186046512,24.8058632127334
"383","TCGA-MN-A4N1-01",0.59,2.62710020494333,548,79,0.733577781245124,0.810500858168201,0.753649635036496,0.898058252427185,0.922330097087379,13.467103993826
"384","TCGA-MN-A4N4-01",0.33,2.0656682272103,1426,88,0.903152252180174,0.904629036989626,0.861150070126227,0.903782894736842,0.989309210526316,49.4425542465383
"385","TCGA-MN-A4N5-01",0.35,3.29628440610465,484,88,0.855616773035501,0.921245512564819,0.783057851239669,0.933155080213904,0.975935828877005,13.7286138859978
"386","TCGA-MP-A4SV-01",0.31,2.26259513815752,409,81,0.953478260869565,0.970484949832776,0.931540342298289,0.951612903225806,0.986559139784946,12.4307537629905
"387","TCGA-MP-A4SW-01",0.34,2.10908710105391,154,87.5,0.956320450885668,0.961553945249597,0.948051948051948,0.979452054794521,0.945205479452055,2.86731827983691
"388","TCGA-MP-A4SY-01",0.18,2.51611027329178,246,89,0.973747334754797,0.97597947761194,0.983739837398374,0.995867768595041,0.987603305785124,6.04643843874689
"389","TCGA-MP-A4T2-01",0.34,1.99042574714606,188,67,0.949117341640706,0.958001615322488,0.819148936170213,0.974025974025974,0.967532467532468,4.31878937563807
"390","TCGA-MP-A4T7-01",0.31,3.16264320535907,256,74.5,0.957124255952381,0.97296626984127,0.80859375,0.985507246376812,0.980676328502415,6.28221884334552
"391","TCGA-MP-A4T8-01",0.55,3.19854146690546,223,69,0.817296876351994,0.872025612183092,0.699551569506726,0.960526315789474,0.921052631578947,4.94751811316066
"392","TCGA-MP-A4T9-01",0.15,2.1479068739105,193,89,0.99120654396728,0.989366053169734,1,1,0.979274611398964,2.32295382612226
"393","TCGA-MP-A4TA-01",0.21,1.78517814814235,392,82.5,0.959339507251442,0.964581513192382,0.966836734693878,0.981530343007916,0.989445910290237,12.106823322129
"394","TCGA-MP-A4TC-01",0.27,2.73678175185151,351,81,0.877215975719114,0.91294750638063,0.829059829059829,0.951890034364261,0.965635738831615,9.67622449232389
"395","TCGA-MP-A4TE-01",0.64,3.16851123075134,217,82,0.744753313696613,0.902430044182622,0.672811059907834,0.971428571428571,0.942857142857143,4.9786481016099
"396","TCGA-MP-A4TF-01",0.31,4.6817306590579,434,79,0.877386826861189,0.953041192877065,0.78110599078341,0.932153392330384,0.985250737463127,11.3890761675939
"397","TCGA-MP-A4TH-01",0.39,2.09541634497391,183,72,0.951236263736264,0.957542457542458,0.934426229508197,0.994082840236686,0.964497041420118,3.88637679969851
"398","TCGA-MP-A4TI-01",0.16,1.77858737496022,371,100,0.99990243902439,0.999869918699187,0.986522911051213,1,1,9.96055397627916
"399","TCGA-MP-A4TK-01",0.3,2.36393395788189,441,82,0.960829931972789,0.966775510204082,0.904761904761905,0.96816976127321,0.981432360742706,13.0416657235194
"400","TCGA-MP-A5C7-01",0.82,2.02326312001,163,111,0.707928802588997,0.71957928802589,0.668711656441718,0.862385321100917,0.871559633027523,2.38028664453149
"401","TCGA-NJ-A4YF-01",0.54,3.11050956557557,702,96,0.682978087649402,0.857808764940239,0.689458689458689,0.919421487603306,0.964876033057851,17.1255237462736
"402","TCGA-NJ-A4YG-01",0.23,2.454839536893,263,100,0.980245626231028,0.980651141235083,0.954372623574145,0.98804780876494,0.98406374501992,6.09693457515403
"403","TCGA-NJ-A4YI-01",0.57,3.50890013650354,477,94,0.825166112956811,0.904135338345865,0.740041928721174,0.940509915014164,0.977337110481586,11.5942185092797
"404","TCGA-NJ-A4YP-01",0.36,2.14626851821474,629,88,0.978888281754508,0.983640488136042,0.945945945945946,0.97934595524957,0.993115318416523,19.801031021005
"405","TCGA-NJ-A4YQ-01",0.27,1.65373175025652,1063,84,0.981107994389902,0.988405797101449,0.968015051740358,0.995059288537549,0.99703557312253,36.7171641981352
"406","TCGA-NJ-A55A-01",0.15,1.99167517995772,227,74,0.985509072580645,0.985257056451613,0.991189427312775,1,0.977064220183486,5.07663894861154
"407","TCGA-NJ-A55R-01",0.32,2.04205566643869,379,106,0.975489261659677,0.974996822976236,0.928759894459103,0.971264367816092,0.982758620689655,10.37673145206
"408","TCGA-NJ-A7XG-01",0.34,1.8951797571043,196,61,0.933737373737374,0.918383838383838,0.923469387755102,0.983333333333333,0.95,3.00782649531588
"409","TCGA-O1-A52J-01",0.48,3.62662911957157,255,97,0.816060564159292,0.924363938053097,0.784313725490196,0.941176470588235,0.978609625668449,4.73073541055983
"410","TCGA-S2-AA1A-01",0.3,2.47360708963139,304,63,0.961427392739274,0.958230198019802,0.9375,1,0.967741935483871,5.98762387051734
"411","TCGA-05-4384-01",0.43,2.04401063838938,233,74,0.991708187699859,0.9936045214546,0.957081545064378,0.990990990990991,0.995495495495496,4.75232583233633
"412","TCGA-05-4390-01",0.63,3.79351542700007,566,84,0.76151457851857,0.789691154842776,0.657243816254417,0.850931677018634,0.956521739130435,14.1849920554434
"413","TCGA-38-4631-01",0.49,4.14703330182107,643,73,0.775575060532688,0.838898977670164,0.681181959564541,0.910958904109589,0.979452054794521,18.1450579977723
"414","TCGA-38-4632-01",0.4,3.51397081909563,588,73,0.916977611940298,0.937810945273632,0.83843537414966,0.961303462321792,0.975560081466395,17.5666046179138
"415","TCGA-38-6178-01",0.32,3.84558826095344,160,71,0.960575139146568,0.934137291280148,0.79375,0.967213114754098,0.918032786885246,3.7855616263256
"416","TCGA-49-4488-01",0.51,3.58840199780724,338,70,0.732640029191753,0.833898923554096,0.659763313609467,0.937219730941704,0.919282511210762,7.32712903372888
"417","TCGA-50-5930-01",0.34,2.12231643896044,1077,77,0.938020590559958,0.969063494315303,0.890436397400186,0.970967741935484,0.99247311827957,38.3549372263502
"418","TCGA-50-5931-01",0.69,3.8260275085549,321,65,0.593023752563226,0.661953178400547,0.570093457943925,0.622950819672131,0.978142076502732,4.99541009966137
"419","TCGA-50-5932-01",0.83,1.81870067350266,162,74,0.643703703703704,0.798518518518519,0.604938271604938,0.923913043478261,0.869565217391304,1.67209533488256
"420","TCGA-50-5933-01",0.29,2.9584201858173,594,72,0.966128876169936,0.975557491048346,0.934343434343434,0.985585585585586,0.985585585585586,18.2272256536558
"421","TCGA-50-5935-01",0.52,3.17180182803763,178,83,0.980899168399168,0.979989604989605,0.797752808988764,1,0.950704225352113,4.2727840089427
"422","TCGA-50-5941-01",0.29,2.47360729538286,435,86,0.963160173160173,0.960865800865801,0.947126436781609,0.990291262135922,0.987864077669903,13.5940355345791
"423","TCGA-50-5942-01",0.7,1.95233064960465,178,68,0.976075471698113,0.957433962264151,0.814606741573034,0.993103448275862,0.931034482758621,2.90560098960058
"424","TCGA-50-5944-01",0.55,3.32089422989264,173,70,0.888975694444444,0.8546875,0.589595375722543,0.950980392156863,0.92156862745098,3.07280333857719
"425","TCGA-50-6591-01",0.43,2.67716303157798,125,75,0.718178621659634,0.768987341772152,0.728,0.902439024390244,0.939024390243902,2.6648659279303
"426","TCGA-50-6592-01",0.23,2.35449699965747,330,86,0.938455657492355,0.954465731246627,0.896969696969697,0.968531468531469,0.975524475524476,10.3710636440629
"427","TCGA-50-6593-01",0.31,2.80861905484103,356,83,0.968999472481097,0.963390188148409,0.876404494382023,0.974358974358974,0.977564102564103,10.756249688674
"428","TCGA-50-6594-01",0.62,3.58600837955379,595,74,0.640026037899609,0.839059260330778,0.67563025210084,0.922885572139303,0.927860696517413,12.329112200245
"429","TCGA-55-6543-01",0.65,2.28530125357481,122,68.5,0.894957983193277,0.904761904761905,0.778688524590164,0.989010989010989,0.978021978021978,1.51211494865207
"430","TCGA-67-4679-01",0.69,2.04150483882522,333,77,0.887108763693271,0.881729264475743,0.774774774774775,0.891472868217054,0.957364341085271,8.02223509398227
"431","TCGA-67-6215-01",0.69,2.23604233804412,212,75,0.921859245815689,0.945150231901593,0.80188679245283,0.975155279503106,0.944099378881988,4.57174242899402
"432","TCGA-67-6216-01",0.35,1.96150343885838,150,77.5,0.977887426900585,0.976973684210526,0.986666666666667,1,0.963235294117647,1.74730894566584
"433","TCGA-67-6217-01",0.33,2.02685819277641,268,76,0.896898171732609,0.880568291164318,0.809701492537313,0.903225806451613,0.953917050691244,6.99988808044114
"434","TCGA-73-4676-01",0.52,2.55418976722544,169,66,0.576388888888889,0.866452991452991,0.609467455621302,0.94949494949495,0.939393939393939,3.45840544143825
"435","TCGA-75-5122-01",0.18,2.52340427455279,250,75.5,0.967617753623188,0.97360248447205,0.984,0.98780487804878,0.975609756097561,5.62877916136511
"436","TCGA-75-5125-01",0.31,2.99786785542869,225,72,0.89291217257319,0.921503167265879,0.804444444444444,0.936416184971098,0.965317919075145,6.14169871719699
"437","TCGA-75-5126-01",0.28,1.99994924535359,661,78,0.972002262443439,0.971059577677225,0.965204236006051,0.993730407523511,0.990595611285266,22.3487741091796
"438","TCGA-75-6203-01",0.27,2.26238998962784,174,78,0.994209612044007,0.997104806022003,0.988505747126437,1,0.969879518072289,1.797310719916
"439","TCGA-75-6205-01",0.17,1.8504558962135,154,74,0.998511904761905,0.999107142857143,0.993506493506494,0.99290780141844,0.99290780141844,2.34629483233418
"440","TCGA-75-6206-01",0.64,3.21560334645938,173,76,0.734016274338855,0.826794536471956,0.647398843930636,0.946428571428571,0.901785714285714,2.77467123410195
"441","TCGA-75-6207-01",0.62,1.94091858503953,307,69,0.823838984412663,0.908082918206653,0.833876221498371,0.972222222222222,0.924603174603175,4.29664123523537
"442","TCGA-75-6211-01",0.37,3.10852327767246,431,68,0.848673247019613,0.942347134982695,0.814385150812065,0.970588235294118,0.983660130718954,13.088249607092
"443","TCGA-75-6212-01",0.39,2.82398138312446,118,72,0.992924528301887,1,0.855932203389831,1,0.97029702970297,1.52618098917738
"444","TCGA-86-6562-01",0.45,3.42979162841755,176,82,0.933242999096658,0.968383017163505,0.727272727272727,1,0.9609375,3.20034594959143
