"","Sampleid","Purity","Ploidy","Num.Variants","Median.Coverage","AUC.AR","AUC.POSTERIOR.SOMATIC","Callrate","Accuracy.Somatic","Accuracy.Germline","TMB.AR"
"421","TCGA-29-1778-01",0.61,4.61507370688612,154,116,0.848076923076923,0.866346153846154,0.662337662337662,0.990196078431373,0.823529411764706,3.54119934604166
"431","TCGA-24-0966-01",0.89,1.94297110220963,199,101,0.715959119496855,0.627672955974843,0.603015075376884,0.9,0.875,1.83280999902459
"441","TCGA-29-1769-01",0.62,4.49091559568505,171,117,0.666130835896002,0.689124965054515,0.584795321637427,0.85,0.85,3.21230936925513
"461","TCGA-61-1907-01",0.72,3.28662183970726,210,129.5,0.710222016651249,0.850601295097132,0.676190476190476,0.907801418439716,0.950354609929078,5.10365502261446
"481","TCGA-29-1703-01",0.91,2.79488218806546,226,159,0.681263493851497,0.634750774429738,0.389380530973451,0.852272727272727,0.852272727272727,4.24651266709502
"491","TCGA-29-1690-01",0.45,3.16120983948951,189,103,0.86954094292804,0.842555831265509,0.835978835978836,0.955696202531646,0.822784810126582,4.23290167958515
"501","TCGA-30-1856-01",0.44,2.86352257665885,177,125,0.875073099415205,0.918421052631579,0.875706214689266,0.987096774193548,0.916129032258065,3.25868385942907
"521","TCGA-24-1563-01",0.72,2.01658291101889,256,122,0.707501995211492,0.831023724878473,0.734375,0.946808510638298,0.845744680851064,4.61324813985944
"531","TCGA-23-1111-01",0.73,4.19614003447634,164,96,0.920689655172414,0.858128078817734,0.554878048780488,0.978021978021978,0.879120879120879,3.82739481133398
"541","TCGA-13-0910-01",0.73,1.72908757257082,222,102.5,0.829480173742469,0.93414599971977,0.743243243243243,0.993939393939394,0.909090909090909,2.76733528002791
"551","TCGA-13-1405-01",0.62,1.66381011603661,170,123,0.900252525252525,0.97005772005772,0.882352941176471,1,0.9,3.06492881889199
"561","TCGA-24-1424-01",0.68,4.19524490446502,172,146,0.881947405828003,0.934328358208955,0.715116279069767,0.975609756097561,0.934959349593496,4.01415935920717
"571","TCGA-61-1900-01",0.88,2.05425949336064,208,98,0.655164930555556,0.689670138888889,0.543269230769231,0.902654867256637,0.84070796460177,3.56193745299397
"581","TCGA-13-1482-01",0.84,1.91720925447964,182,98.5,0.616526741293532,0.828669154228856,0.664835164835165,0.942148760330578,0.933884297520661,3.01202557759737
"591","TCGA-29-1762-01",0.85,1.72865907329152,152,102.5,0.685964912280702,0.803693444136657,0.611842105263158,0.89247311827957,0.956989247311828,1.91916662108646
"601","TCGA-29-1697-01",0.91,1.66927085857416,102,129,0.724411231884058,0.577445652173913,0.617647058823529,0.774193548387097,0.919354838709677,1.02251861628513
"611","TCGA-24-1549-01",0.78,3.63169003485672,129,113,0.701909476661952,0.805869872701556,0.589147286821705,0.947368421052632,0.855263157894737,1.48694134318295
"621","TCGA-29-1777-01",0.77,1.79205778836109,222,157.5,0.734229114232362,0.80449784850207,0.77027027027027,0.883040935672515,0.894736842105263,4.77161016997956
"631","TCGA-13-0897-01",0.79,1.99211933441311,142,113,0.67452380952381,0.856904761904762,0.690140845070423,0.938775510204082,0.938775510204082,2.46143608669008
"641","TCGA-09-1675-01",0.91,1.82243775023156,213,137,0.559457255998136,0.775448404379222,0.469483568075117,0.91,0.93,1.70211990949658
"651","TCGA-20-1685-01",0.69,3.36073575025312,162,103,0.763871173469388,0.928890306122449,0.734567901234568,0.983193277310924,0.890756302521008,3.52111436227337
"661","TCGA-25-1315-01",0.85,1.90280049143875,161,168,0.767513848159009,0.681655262300424,0.745341614906832,0.858333333333333,0.825,3.49086519915227
"671","TCGA-30-1718-01",0.48,3.37595646679502,249,111,0.906102175969726,0.916475199351264,0.799196787148594,0.979899497487437,0.92964824120603,7.13475812706391
"681","TCGA-29-1695-01",0.6,3.33469108460599,161,103,0.789365351629503,0.92590051457976,0.751552795031056,0.991735537190083,0.933884297520661,3.84948831814821
"691","TCGA-24-1417-01",0.64,3.12441040916664,193,113,0.688053097345133,0.860066371681416,0.704663212435233,0.948529411764706,0.882352941176471,4.456478993125
"701","TCGA-24-1470-01",0.82,1.9284695373332,141,108,0.606837606837607,0.842287342287342,0.709219858156028,0.9,0.95,2.1183610399511
"711","TCGA-20-1687-01",0.76,3.56444126128597,191,83,0.730143923240938,0.861540511727079,0.591623036649215,0.946428571428571,0.910714285714286,3.75995126395406
"721","TCGA-23-1029-01",0.77,1.87627193402524,169,116,0.718229166666667,0.782886904761905,0.698224852071006,0.915254237288136,0.830508474576271,3.36664048963409
"731","TCGA-61-1722-01",0.55,2.63463263195684,222,129.5,0.921078471483512,0.945585467637673,0.779279279279279,0.982658959537572,0.936416184971098,5.22059175407532
"741","TCGA-13-0893-01",0.63,4.37952822875939,153,128,0.757752613240418,0.795993031358885,0.705882352941177,0.906542056074766,0.850467289719626,4.6197702742235
"751","TCGA-24-1464-01",0.64,3.72133414896128,163,132,0.773197596795728,0.795727636849132,0.693251533742331,0.884955752212389,0.920353982300885,2.43887460570194
"761","TCGA-61-1738-01",0.72,3.66287634071763,228,133,0.81034089613499,0.791357883935697,0.706140350877193,0.937888198757764,0.863354037267081,2.36880015416151
"771","TCGA-24-1436-01",0.75,2.58217908603823,198,131.5,0.818794520547945,0.86827397260274,0.676767676767677,0.977611940298508,0.873134328358209,4.03402736661114
"791","TCGA-61-1914-01",0.51,3.64260389900607,222,136.5,0.860623781676413,0.896686159844055,0.797297297297297,0.949152542372881,0.92090395480226,4.52147531217961
"801","TCGA-24-1844-01",0.52,4.1360205667313,264,134,0.867842933748486,0.830536816006458,0.71969696969697,0.894736842105263,0.931578947368421,6.77572960757485
"811","TCGA-24-1103-01",0.92,1.8870584607902,228,159,0.611812570145904,0.631687242798354,0.495614035087719,0.849557522123894,0.858407079646018,2.8830154034708
"821","TCGA-13-1498-01",0.86,1.9037568287152,240,143.5,0.672344271412681,0.764947163515017,0.6375,0.830065359477124,0.941176470588235,4.53497874455462
"841","TCGA-24-1418-01",0.72,2.98797607614753,157,148,0.87435143548945,0.878069872016603,0.707006369426752,0.945945945945946,0.891891891891892,3.51395170600473
"851","TCGA-61-1727-01",0.54,2.83539014452974,264,121.5,0.851306345104795,0.900200976169968,0.810606060606061,0.97196261682243,0.901869158878505,6.44856146663268
