id	filename	md5	size	state
2bd3862f-e449-43a1-912e-bc96b336f9e0	35bfb4646fde1513074c5fa5969d20bc_gdc_realn.bam	4d205b8fd56e228f90ab291502af4164	26268748187	released
13019c3b-5178-4dfa-90c8-6ae5e9ae3e00	c45f8b258ae7fa626ba91ab998bea0b9_gdc_realn.bam	f8f6701a5461f2d7cb9b1802f202ff26	25854996560	released
b5a03cf0-5250-4142-b3a4-fbe0d7e84410	0ef4841662ed5ed8cdbe9bfaa0e8cd50_gdc_realn.bam	59f649974f7a077b151ce74ed4cac81a	22274231664	released
3671c416-4ce0-445b-8d7e-bd8eefd5dc9c	C239.TCGA-61-2097-11A-01W-0723-08.5_gdc_realn.bam	544002eb6402f8e8506aa0dadf332c6b	22404694702	released
c529d4d1-e233-4599-9efc-a462938bd027	TCGA-61-1734-11A-01W-0722-08_IlluminaGA-DNASeq_capture_gdc_realn.bam	a425e494160ddc3e34c57b5ab1aea792	23443103493	released
5b8b0edb-910d-40ee-9b57-33409bbbf653	C239.TCGA-25-2398-01A-01W-0799-08.3_gdc_realn.bam	42607fb1bc0c9791f6b66a3375326004	20790663667	released
9a10c404-9511-46e7-ab92-d384f02d9094	8abb59cbd3d9595e3528e7b1c04e434a_gdc_realn.bam	9b81ba654e42f873c3ec9e54f5f25654	25734991790	released
bb8dc288-7e55-493e-a6b8-f556f82cec55	43c00b821058dfa214f5d8118fe0dd81_gdc_realn.bam	5dda90c89bc630099d05f9d57cb5cc74	25326629004	released
5e114df4-794b-4131-8907-737d329ac78a	ddda5a6809b3d784ede06f552e315eff_gdc_realn.bam	eded6ea2e1541e85b6f348bfc90b92ce	22926422275	released
46c9f182-70d7-4d15-95ba-628bc146e1e4	C239.TCGA-09-2049-10A-01W-0799-08.2_gdc_realn.bam	f28d0de5fc2786ff06a1666c0c1ca439	19984354290	released
7bb15dfd-8255-4101-bab6-483ab3a3961a	C239.TCGA-24-2019-10A-01W-0722-08.3_gdc_realn.bam	d7571928d29191b12c3cf40433279121	24191188346	released
cc6dcb92-2301-49d3-bcb1-3bc77db2680b	784e217cb16de061929a3f4e7d9e8e5b_gdc_realn.bam	00e216e6c24a2b3d4d7adc5fc774b7a3	34968404335	released
c7ccdd29-a01c-4b67-9d27-e49d6a5868a3	C239.TCGA-61-1728-01A-01W-0699-08.4_gdc_realn.bam	1546c8d858e1d15e23386ee3ea0044c5	36001677351	released
98081924-cf94-4367-a9ca-ca33fc0183d8	C239.TCGA-61-2094-01A-01W-0722-08.2_gdc_realn.bam	786f40d43b87cdb0d654faa8f52b2d2d	22288572202	released
31cb13c3-8700-4f93-8ac9-34165d77fd88	6f6da6cbea41ef666f204f64c7502c30_gdc_realn.bam	cb4b8a66dd0be0eede71eeb5f9c32d24	20996335965	released
137a1093-3c01-49b4-9476-49c4167975ee	C239.TCGA-23-1021-01B-01W.2_gdc_realn.bam	2c3225abd91a93f0384611fb51c1838f	18926314418	released
72836f35-b1e5-46fa-9dd1-43eb9259c043	C239.TCGA-09-2051-01A-01W-0799-08.2_gdc_realn.bam	c06d1cca15cd0a947fe52af056314417	20209040769	released
3b356635-3691-4837-93e3-2c29c07d7399	ed9283c500f5b389065939a67a94fad1_gdc_realn.bam	fdb06536996785fc9ea2797c7bbd2b76	24889822767	released
897f6e90-94ff-4209-9036-3ab69090c1b7	9ae36d7d373f2b19a31c3ad95f773ffe_gdc_realn.bam	a392bbefb6d9295adbf8fcbff665083c	18299923455	released
262ffb16-c5fb-475d-829c-a9bd50b49f81	C239.TCGA-57-1993-01A-01W-0699-08.5_gdc_realn.bam	a5c25c12bc75d358502f6c8b10ea03e6	34745061881	released
faecdcce-f090-4c11-a0b0-80cdd86642b8	C239.TCGA-61-2101-11A-01W-0723-08.3_gdc_realn.bam	9b23c03f365118cb9ba88d79c2a89657	22513120465	released
5a756dc5-2c96-40ec-9f48-27d2166af647	d6db4b0a0911ddde3460aeae3c1f53b6_gdc_realn.bam	84cc80994353c326e42f1b5f088f2b79	27991747505	released
28f06a1a-4ca9-4af7-a4a4-c48365675143	c411f6094ca6555ff30a91dc525b450f_gdc_realn.bam	057d9b3d0dd1b68a8817c02bd606d432	25250244409	released
b420ecca-1b6f-406b-9d2b-503ff4d257cb	f58aabbd7a2e3453cf21580112800d09_gdc_realn.bam	aa137256df460991a1ed96d0f8fc0a23	24774552429	released
f6de1825-1dc2-4e3c-bbb4-63e02e9299d8	C239.TCGA-13-1485-10A-01D.5_gdc_realn.bam	68bed463912332a191367941e9a8a1ab	19094039781	released
651db7d3-97f6-43f0-9d4c-4a2a11375714	4a24d4660445be6e1a43e096299dab74_gdc_realn.bam	e597a12a51414cec50c37fd8274a5b98	27649071121	released
86919607-d612-426e-ace0-ffa631d4b2a0	C239.TCGA-25-2397-10A-01D-0704-01.2_gdc_realn.bam	1d894825286bcc0021bde55725eaa6fd	17294042699	released
4086e33e-2637-44b3-b96d-b57dfbdfb195	ef179a497669e7f60e223ff07e28e8bd_gdc_realn.bam	d5c6af7c43687b0eb0f2588c7bbe2014	24311225967	released
214557cf-3cf9-415c-b874-c8eed9fb6151	C239.TCGA-24-2261-01A-01W-0722-08.2_gdc_realn.bam	bae8d76b0881921718c8614be7b8539d	22328253329	released
f38d8076-ec0d-41a8-9c1e-c23e4bcd4794	0e66afeb076070fcf9fdd1ad9591c199_gdc_realn.bam	45e30d9ff7083575c1606e69cd83972a	26532195651	released
0db139b4-5f5f-4896-8a04-0c41a67040ae	38408e2a6befa3dec6bbd86e2d3ee8fe_gdc_realn.bam	fd523ba56d3b598f7b8db55f05a2dc64	20613062855	released
2e009edb-8e2f-4a7a-9287-4e897f3b1aa5	C239.TCGA-23-1118-01A-01W.2_gdc_realn.bam	4216921ea18b9a5cdf898b1341cb498a	18644502943	released
38bb9664-557a-4f2d-a73c-485e217ff079	C239.TCGA-61-2016-10A-01W-0722-08.2_gdc_realn.bam	48fa2f6851375aa73bf4b5eebaae715b	29356739409	released
13a7eaf1-b7a2-4303-bf89-3010dc820080	C239.TCGA-59-2350-11A-01W-0800-08.4_gdc_realn.bam	3cb5b4f0707f0a9750b40fc57d74f52c	18722229650	released
e58df390-290c-4b90-a09c-8c02d9fd2445	C239.TCGA-24-2289-01A-01W-0799-08.2_gdc_realn.bam	5b969c373aa5278d3d79125704dde06c	18541475531	released
643aec00-8cff-4d10-8932-ec9100adb9ea	ded855eb51b50e2611adab72b6c4301f_gdc_realn.bam	17dd05d81ffd624cfd803cc99a15d807	21051285438	released
cbc7a186-05b1-42c0-9ad1-8958e7c8b27b	d639e0a607e35f959a90e984ce381757_gdc_realn.bam	c6fb4aa4745f4d4c73e8fea4e62bd3ea	26152308411	released
9793255c-da53-4492-b6e6-0a36f1e91e19	C239.TCGA-04-1332-01A-01W.2_gdc_realn.bam	769b2e89e0d79af780a808c7c10068bd	11926015738	released
ca894654-bec8-484f-9a4b-a7131465f900	C239.TCGA-10-0934-11A-01D.2_gdc_realn.bam	4c7cb38bb3c0c6bc0ab971d80eaa9ccd	19256587713	released
f8d0e969-07a6-4577-8b19-2ff0fff643c5	e8215af8352b8ffdc4815a6fcc2200ce_gdc_realn.bam	b79070d64ad12eec2c4f58bf2ed2f882	22297162800	released
50394ba1-a633-46d9-a3d6-5bf046ba7b23	C239.TCGA-23-1117-10A-01W.2_gdc_realn.bam	73fb887b4ad81b6548aec580c71f574b	18601281215	released
031bff60-506d-4b9c-8124-a6d9f5873aa8	8284d30318a75d91ab13cc8ccc1f885c_gdc_realn.bam	46dc7d714f84b3fcab8c47bdf239e981	21559151915	released
0afc3210-b6a4-496b-a57a-6b70b4595c06	C239.TCGA-61-2097-01A-02W-0722-08.5_gdc_realn.bam	cc45bb9f61f9d8491d1df9bc944d6a47	21880781287	released
37d90e74-3c79-4e9d-a5e4-7d531efd0104	d9d319f02af11e58821029c2702bcce4_gdc_realn.bam	ade050cfb6c4897fcc7fdd9148cdf10a	23098283485	released
969bcb55-dee4-4e80-9cc4-47934aac3a74	C239.TCGA-23-1022-10A-01W.3_gdc_realn.bam	7a734f3b20c75b4ca411bf7a53522e73	19910160777	released
1affe795-3754-4e34-8a54-cc078244cfca	1926051490e4aec29665aab45c8449c2_gdc_realn.bam	6642471205dc5182c9e1bb932f176faa	23537718047	released
89a598c4-397f-44a5-944a-5122305950a0	ef8bdaff0f4c86228b0adf1ef95c9ae5_gdc_realn.bam	13ebdd0c8169bd5a1cfbab036c3eb8e1	26657324859	released
04844f1b-6695-41ce-9398-c3eb58d24d97	cf9c2754a3ed035ddf20d0dce5851e2b_gdc_realn.bam	ed59e3768ec75b4ac5910af46504bff0	19723377956	released
68eb9e4b-0e90-40f4-9922-d833dc787a8c	C239.TCGA-09-2051-10A-01W-0799-08.2_gdc_realn.bam	aeb4dd08d8682c81a43ad2be29b08d66	18690060258	released
bdef9167-902e-497e-96ea-5ac15cc294da	C239.TCGA-24-2295-10A-01W-0799-08.2_gdc_realn.bam	1281f5062b8a27759ce6d48f18c2040e	18032161686	released
d7fd002e-2007-4e2e-9447-bcb58f741222	cf60f381a289ec21f1d747599766c9f9_gdc_realn.bam	8081d0563f9a0241a3bae3ef369ee47d	26859133563	released
fa87616a-4484-4d95-8ba7-3c21bf0d6ee0	1f195eca2a9ae923426cc2a73a1d327e_gdc_realn.bam	65183e4c29b3321cf51c08ed3d99107e	25309217895	released
1960c76d-0e5c-442d-ae72-a291844bcf6c	C239.TCGA-59-2354-01A-01W-0799-08.3_gdc_realn.bam	cf6e13af7d30786b6b31184c75fc535b	19676685217	released
aee36b5d-3824-4473-86f1-4e66533deb92	7e69d320b2fbe1e672c97a97ae304557_gdc_realn.bam	0874f19ff71053602fc2e9c052f69d13	18752331659	released
ddda6c6e-e2e4-4f75-bbc5-e0e3b3b4f1dd	1bb9ed97ef674303f38a4164eaefd395_gdc_realn.bam	cf0ea39a997076d1e14f6667a9d6c70a	20607204206	released
3f52c676-924d-4ef5-ac87-7ca49f77b45e	C239.TCGA-23-2078-10A-01W-0722-08.2_gdc_realn.bam	b8c0cf4eceb334b8611980c2e9806558	23607164512	released
4a107206-0909-4786-afef-dacdfa165b68	a4d8464a71059c0d7204e74ecdcc307f_gdc_realn.bam	7456ee6ae2b45d3c85fedcc509660cbe	22789665172	released
20fa361d-5b02-43c2-8c43-4b2e5241d1f5	0d415449d14d17ac41388afbf68572c6_gdc_realn.bam	44de930c99a53850d7e13c9bb9859ff4	17815126118	released
0f73974c-a5c6-46eb-9509-e2be0f366b9c	73e44fdb00f7b3e5b3bf42154cc8dc8d_gdc_realn.bam	26eb997e6904f36448ad5ed9f4eeb35e	26561554858	released
f01a2bb6-7027-4a6a-8207-b4f271108053	C239.TCGA-61-2102-01A-01W-0722-08.4_gdc_realn.bam	7c773a44b40dc82729374329b8cba48f	15353955939	released
32e9da64-2923-4aa3-9f0f-0aec7ea50007	C239.TCGA-04-1336-11A-01W.3_gdc_realn.bam	689564ed753dd4b77a3caaad2b0d5f8e	17981227132	released
a90b2b8a-4f34-4761-a753-c83a9c6a889d	C239.TCGA-24-2298-11A-01W-0799-08.2_gdc_realn.bam	34d0776ae8e51dcc5a322e5e6526e93a	17474760737	released
9369e513-4ea8-4e80-925f-0196cb249bee	C239.TCGA-25-2396-10A-01D-0704-01.1_gdc_realn.bam	0c3fb55ff2c43d5c78da0507d12aebb3	9598966872	released
e0f0cfc7-795c-4846-9cf7-3102edd49ec8	9f77a06e061b10c5ef45bec8b7c09ae7_gdc_realn.bam	c82f7cacc2f87773721f2ca876c3cf8b	23846518193	released
3c71c2ff-7720-45ad-83e7-314d6a2d2eda	910d5c632acceebe7b6b4a197aa804d7_gdc_realn.bam	43d992a4b4c6887df7a1dbe3264e74d6	49498772769	released
c731faad-a1d6-4116-b41b-8ad5f4f56900	C239.TCGA-23-1110-10A-01D.2_gdc_realn.bam	e00c4121dbd9e0d8bbbd6ae5386260cc	22464154191	released
17ec8a83-47b5-45e0-9128-d8a2ba9c7e81	1d7210eb7156f32061dcb333d9401bc1_gdc_realn.bam	5147d78e04c4f17f60bf894fa60224df	26794492312	released
57e0ec24-99ad-4167-924d-b07f8695124d	C239.TCGA-20-0991-10A-01D.2_gdc_realn.bam	5edc37982cf16ed08e4838e3a9a82f68	20520749048	released
eaf7dd92-038c-4fd0-a8b8-548f85a9fb62	a971dd8fd578796bb405e084d2cdcc95_gdc_realn.bam	b5fdd8806f71f628e953c6f0297a068f	35632885593	released
d5daa490-a87e-4b1c-9364-d31dfbe38909	C239.TCGA-23-2079-10A-01W-0722-08.2_gdc_realn.bam	bf43148bd7c50ccd22c39ca5330e06d5	21404510425	released
c63917c3-6ea4-46ae-9a9b-23f9bf65baae	6aa4253685320019fdb37f4867ad1f6f_gdc_realn.bam	6274a4adadaf52f685c1ed18142990d8	19888589218	released
10d1f49d-859e-4c3d-bfac-d60db745f4d5	a0880f5ff17fb49ae1f48029df37adc0_gdc_realn.bam	707e5f929ce4d84c2b3781513b831791	14829955149	released
2c0cc17d-d50a-4ca6-a8d4-b28028ff9163	92a86b39f34711fff8dcfbf021658c00_gdc_realn.bam	574b59257c0ec0dd66f2a12b01956a0b	21236875537	released
0cb0d511-1a3e-44cf-baab-01b44a885474	ec47f322db49e85c11b5cbe6ef4dc8b5_gdc_realn.bam	70723589fef5d51290a1285ddbda4238	22519685330	released
4b2a48fc-3ed6-4a53-bd50-8af40db51954	bb4590c8d2a9cb43a4e777008bb0dfce_gdc_realn.bam	2ac63b7a9b346918f7aefb40ec2fd0c8	22812069223	released
1ff2f69d-908b-4b40-b0a9-fe92f1b9e8eb	C239.TCGA-61-2098-01A-01W-0722-08.4_gdc_realn.bam	e100383358784e6295b874cc913bbd1c	20747988194	released
a1f85e91-41b8-4fd4-9447-2904e38bf649	8beb1122d471952a603effbfe88355a2_gdc_realn.bam	0bfe06870a272f203323345c4730b1ce	31163502009	released
51f22dcc-7fd0-4f0d-8619-f21aebb6be41	71891492111e49e30df8f4bf7d2bb63c_gdc_realn.bam	ceddf37e948470a207fce2a802e3a140	25512299553	released
dfae9b9b-8e79-4ea0-ae93-01d7776b049b	C239.TCGA-13-0899-10A-01D.3_gdc_realn.bam	34849f349eda6049776a87a6b4f19e7c	19170223429	released
3cac3306-f2b0-4ff7-9e26-b338613ce443	C239.TCGA-23-2072-01A-01W-0722-08.3_gdc_realn.bam	163749475dc2bd20cdf15b84b5d78811	26651754548	released
7ecbd0da-dbdf-4af0-8623-6ac818c090d0	763e202f54b3e327d635842e66d195fa_gdc_realn.bam	86218abb99adb8c12e20179f35184f37	23020246564	released
ab23b90c-c618-49ff-85c7-c4013c8e2f9d	4a0fead97834d731e0fee6755f81e501_gdc_realn.bam	ea16839c983c5158af08a13473a17311	23341241262	released
76bc8ea7-4a21-4cef-bfd7-e8edcc906ad7	ccd31b2d6c1b909ad4afbd0ecc2ad193_gdc_realn.bam	21e64a1d8cac43dc3afdfe833134ac97	25012930304	released
3d82bca6-3c6c-4d6c-b9b6-53d8241e0d53	C239.TCGA-24-2254-01A-01W-0722-08.2_gdc_realn.bam	adf654ae0ad13e371bbcb74e846367b1	27212672799	released
478841a9-9602-4435-8ca7-f51e190314fb	4f3e9d90aed590b1a706e289f10a3fa6_gdc_realn.bam	e79a187d35ce1e81ca39bb031a061e2a	23781099848	released
6559e12b-2688-46e4-a3a1-9e7ee1f62709	3b30a32b8f503980a23308d63188a202_gdc_realn.bam	5552380924331416ba05d78ebd93377f	19687280418	released
ee7d246e-185f-47bb-a00f-b5ae7c301847	C239.TCGA-61-2110-01A-01W-0722-08.4_gdc_realn.bam	f5cf07a4a4872cd20935288b3c497aab	22733903617	released
973ae1cc-628a-4b64-955c-c49e25ee4e3b	bff5e018cb49c261e87ee14fa91e9453_gdc_realn.bam	ffddc52f03763b9ca3553c49d0a76a25	25106730669	released
44d6669d-aa4e-4fe8-ba29-fb18ae5101de	C239.TCGA-09-2053-10A-01W-0722-08.2_gdc_realn.bam	f973c63beec4be394aa60f02476cebc6	22065546910	released
