"","gene_name","qglobal_cv_tumorOnly","qglobal_cv_matchingN"
"2913","CCDC65",0.999998460995664,0.999999766486908
"2914","CCDC66",0.999998460995664,0.999999766486908
"2915","CCDC68",0.999998460995664,0.999999766486908
"2916","CCDC69",0.999998460995664,0.999999766486908
"2917","CCDC7",0.999998460995664,0.999999766486908
"2918","CCDC70",0.999998460995664,0.999999766486908
"2919","CCDC71",0.999998460995664,0.999999766486908
"2920","CCDC71L",0.999998460995664,0.999999766486908
"2921","CCDC73",0.999998460995664,0.999999766486908
"2922","CCDC74A",0.999998460995664,0.999999766486908
"2923","CCDC74B",0.999998460995664,0.999999766486908
"2924","CCDC77",0.999998460995664,0.999999766486908
"2925","CCDC78",0.999998460995664,0.999999766486908
"2926","CCDC8",0.999998460995664,0.999999766486908
"2927","CCDC80",0.999998460995664,0.999999766486908
"2928","CCDC81",0.999998460995664,0.999999766486908
"2929","CCDC82",0.999998460995664,0.999999766486908
"2930","CCDC83",0.999998460995664,0.999999766486908
"2931","CCDC84",0.999998460995664,0.999999766486908
"2932","CCDC85A",0.999998460995664,0.999999766486908
"2933","CCDC85B",0.999998460995664,0.999999766486908
"2934","CCDC85C",0.999998460995664,0.999999766486908
"2935","CCDC86",0.999998460995664,0.999999766486908
"2936","CCDC87",0.999998460995664,0.999999766486908
"2937","CCDC88A",0.999998460995664,0.999999766486908
"2938","CCDC88B",0.999998460995664,0.999999766486908
"2939","CCDC88C",0.999998460995664,0.999999766486908
"2940","CCDC89",0.999998460995664,0.999999766486908
"2941","CCDC9",0.999998460995664,0.999999766486908
"2942","CCDC90B",0.999998460995664,0.999999766486908
"2943","CCDC91",0.999998460995664,0.999999766486908
"2944","CCDC92",0.999998460995664,0.999999766486908
"2945","CCDC93",0.999998460995664,0.999999766486908
"2946","CCDC96",0.999998460995664,0.999999766486908
"2947","CCDC97",0.999998460995664,0.999999766486908
"2948","CCDC9B",0.999998460995664,0.999999766486908
"2949","CCER1",0.999998460995664,0.999999766486908
"2950","CCER2",0.999998460995664,0.999999766486908
"2951","CCHCR1",0.999998460995664,0.999999766486908
"2952","CCIN",0.999998460995664,0.999999766486908
"2953","CCK",0.999998460995664,0.999999766486908
"2954","CCKAR",0.999998460995664,0.999999766486908
"2955","CCKBR",0.999998460995664,0.999999766486908
"2956","CCL1",0.999998460995664,0.999999766486908
"2957","CCL11",0.999998460995664,0.999999766486908
"2958","CCL13",0.999998460995664,0.999999766486908
"2959","CCL14",0.999998460995664,0.999999766486908
"2960","CCL15",0.999998460995664,0.999999766486908
"2961","CCL15-CCL14",0.999998460995664,0.999999766486908
"2962","CCL16",0.999998460995664,0.999999766486908
"2963","CCL17",0.999998460995664,0.999999766486908
"2964","CCL18",0.999998460995664,0.999999766486908
"2965","CCL19",0.999998460995664,0.999999766486908
"2966","CCL2",0.999998460995664,0.999999766486908
"2967","CCL20",0.999998460995664,0.999999766486908
"2968","CCL21",0.999998460995664,0.999999766486908
"2969","CCL22",0.999998460995664,0.999999766486908
"2970","CCL23",0.999998460995664,0.999999766486908
"2971","CCL24",0.999998460995664,0.999999766486908
"2972","CCL25",0.999998460995664,0.999999766486908
"2973","CCL26",0.999998460995664,0.999999766486908
"2974","CCL27",0.999998460995664,0.999999766486908
"2975","CCL28",0.999998460995664,0.999999766486908
"2976","CCL3",0.999998460995664,0.999999766486908
"2977","CCL3L1",0.999998460995664,0.999999766486908
"2978","CCL4",0.999998460995664,0.999999766486908
"2979","CCL4L2",0.999998460995664,0.999999766486908
"2980","CCL5",0.999998460995664,0.999999766486908
"2981","CCL7",0.999998460995664,0.999999766486908
"2982","CCL8",0.999998460995664,0.999999766486908
"2983","CCM2",0.999998460995664,0.999999766486908
"2984","CCM2L",0.999998460995664,0.999999766486908
"2985","CCN1",0.999998460995664,0.999999766486908
"2986","CCN2",0.999998460995664,0.999999766486908
"2987","CCN3",0.999998460995664,0.999999766486908
"2988","CCN4",0.999998460995664,0.999999766486908
"2989","CCN5",0.999998460995664,0.999999766486908
"2990","CCN6",0.999998460995664,0.999999766486908
"2991","CCNA1",0.999998460995664,0.999999766486908
"2992","CCNA2",0.999998460995664,0.999999766486908
"2993","CCNB1",0.999998460995664,0.999999766486908
"2994","CCNB1IP1",0.999998460995664,0.999999766486908
"2995","CCNB2",0.999998460995664,0.999999766486908
"2996","CCNB3",0.999998460995664,0.999999766486908
"2997","CCNC",0.999998460995664,0.999999766486908
"2998","CCND1",0.999998460995664,0.999999766486908
"2999","CCND2",0.999998460995664,0.999999766486908
"3000","CCND3",0.999998460995664,0.999999766486908
"3001","CCNDBP1",0.999998460995664,0.999999766486908
"3002","CCNE1",0.999998460995664,0.999999766486908
"3003","CCNE2",0.999998460995664,0.999999766486908
"3004","CCNF",0.999998460995664,0.999999766486908
"3005","CCNG1",0.999998460995664,0.999999766486908
"3006","CCNG2",0.999998460995664,0.999999766486908
"3007","CCNH",0.999998460995664,0.999999766486908
"3008","CCNI",0.999998460995664,0.999999766486908
"3009","CCNI2",0.999998460995664,0.999999766486908
"3010","CCNJ",0.999998460995664,0.999999766486908
"3011","CCNJL",0.999998460995664,0.999999766486908
"3012","CCNK",0.999998460995664,0.999999766486908
"3013","CCNL1",0.999998460995664,0.999999766486908
"3014","CCNL2",0.999998460995664,0.999999766486908
"3015","CCNO",0.999998460995664,0.999999766486908
"3016","CCNQ",0.999998460995664,0.999999766486908
"3017","CCNT1",0.999998460995664,0.999999766486908
"3018","CCNT2",0.999998460995664,0.999999766486908
"3019","CCNY",0.999998460995664,0.999999766486908
"3020","CCNYL1",0.999998460995664,0.999999766486908
"3021","CCP110",0.999998460995664,0.999999766486908
"3022","CCPG1",0.999998460995664,0.999999766486908
"3023","CCR1",0.999998460995664,0.999999766486908
"3024","CCR10",0.999998460995664,0.999999766486908
"3025","CCR2",0.999998460995664,0.999999766486908
"3026","CCR3",0.999998460995664,0.999999766486908
"3027","CCR4",0.999998460995664,0.999999766486908
"3028","CCR5",0.999998460995664,0.999999766486908
"3029","CCR6",0.999998460995664,0.999999766486908
"3030","CCR7",0.999998460995664,0.999999766486908
"3031","CCR8",0.999998460995664,0.999999766486908
"3032","CCR9",0.999998460995664,0.999999766486908
"3033","CCRL2",0.999998460995664,0.999999766486908
"3034","CCS",0.999998460995664,0.999999766486908
"3035","CCSAP",0.999998460995664,0.999999766486908
"3036","CCSER1",0.999998460995664,0.999999766486908
"3037","CCSER2",0.999998460995664,0.999999766486908
"3038","CCT2",0.999998460995664,0.999999766486908
"3039","CCT3",0.999998460995664,0.999999766486908
"3040","CCT4",0.999998460995664,0.999999766486908
"3041","CCT5",0.999998460995664,0.999999766486908
"3042","CCT6A",0.999998460995664,0.999999766486908
"3043","CCT6B",0.999998460995664,0.999999766486908
"3044","CCT7",0.999998460995664,0.999999766486908
"3045","CCT8",0.999998460995664,0.999999766486908
"3046","CCT8L2",0.999998460995664,0.999999766486908
"3047","CCZ1",0.999998460995664,0.999999766486908
"3048","CCZ1B",0.999998460995664,0.999999766486908
"3049","CD101",0.999998460995664,0.999999766486908
"3050","CD109",0.999998460995664,0.999999766486908
"3051","CD14",0.999998460995664,0.999999766486908
"3052","CD151",0.999998460995664,0.999999766486908
"3053","CD160",0.999998460995664,0.999999766486908
"3054","CD163",0.999998460995664,0.999999766486908
"3055","CD163L1",0.999998460995664,0.999999766486908
"3056","CD164",0.999998460995664,0.999999766486908
"3057","CD164L2",0.999998460995664,0.999999766486908
"3058","CD177",0.999998460995664,0.999999766486908
"3059","CD180",0.999998460995664,0.999999766486908
"3060","CD19",0.999998460995664,0.999999766486908
"3061","CD1A",0.999998460995664,0.999999766486908
"3062","CD1B",0.999998460995664,0.999999766486908
"3063","CD1C",0.999998460995664,0.999999766486908
"3064","CD1D",0.999998460995664,0.999999766486908
"3065","CD1E",0.999998460995664,0.999999766486908
"3066","CD2",0.999998460995664,0.999999766486908
"3067","CD200",0.999998460995664,0.999999766486908
"3068","CD200R1",0.999998460995664,0.999999766486908
"3069","CD200R1L",0.999998460995664,0.999999766486908
"3070","CD207",0.999998460995664,0.999999766486908
"3071","CD209",0.999998460995664,0.999999766486908
"3072","CD22",0.999998460995664,0.999999766486908
"3073","CD226",0.999998460995664,0.999999766486908
"3074","CD24",0.999998460995664,0.999999766486908
"3075","CD244",0.999998460995664,0.999999766486908
"3076","CD247",0.999998460995664,0.999999766486908
"3077","CD248",0.999998460995664,0.999999766486908
"3078","CD27",0.999998460995664,0.999999766486908
"3079","CD274",0.999998460995664,0.999999766486908
"3080","CD276",0.999998460995664,0.999999766486908
"3081","CD28",0.999998460995664,0.999999766486908
"3082","CD2AP",0.999998460995664,0.999999766486908
"3083","CD2BP2",0.999998460995664,0.999999766486908
"3084","CD300A",0.999998460995664,0.999999766486908
"3085","CD300C",0.999998460995664,0.999999766486908
"3086","CD300E",0.999998460995664,0.999999766486908
"3087","CD300H",0.999998460995664,0.999999766486908
"3088","CD300LB",0.863540020696555,0.999999766486908
"3089","CD300LD",0.999998460995664,0.999999766486908
"3090","CD300LF",0.999998460995664,0.999999766486908
"3091","CD300LG",0.999998460995664,0.999999766486908
"3092","CD302",0.999998460995664,0.999999766486908
"3093","CD320",0.999998460995664,0.999999766486908
"3094","CD33",0.999998460995664,0.999999766486908
"3095","CD34",0.999998460995664,0.999999766486908
"3096","CD36",0.999998460995664,0.999999766486908
"3097","CD37",0.999998460995664,0.999999766486908
"3098","CD38",0.999998460995664,0.999999766486908
"3099","CD3D",0.999998460995664,0.999999766486908
"3100","CD3E",0.999998460995664,0.999999766486908
"3101","CD3EAP",0.999998460995664,0.999999766486908
"3102","CD3G",0.999998460995664,0.999999766486908
"3103","CD4",0.999998460995664,0.999999766486908
"3104","CD40",0.999998460995664,0.999999766486908
"3105","CD40LG",0.999998460995664,0.999999766486908
"3106","CD44",0.999998460995664,0.999999766486908
"3107","CD46",0.999998460995664,0.999999766486908
"3108","CD47",0.999998460995664,0.999999766486908
"3109","CD48",0.999998460995664,0.999999766486908
"3110","CD5",0.999998460995664,0.999999766486908
"3111","CD52",0.999998460995664,0.999999766486908
"3112","CD53",0.999998460995664,0.999999766486908
"3113","CD55",0.999998460995664,0.999999766486908
"3114","CD58",0.999998460995664,0.999999766486908
"3115","CD59",0.999998460995664,0.999999766486908
"3116","CD5L",0.160143814318661,0.73900461198869
"3117","CD6",0.999998460995664,0.999999766486908
"3118","CD63",0.999998460995664,0.999999766486908
"3119","CD68",0.999998460995664,0.999999766486908
"3120","CD69",0.999998460995664,0.999999766486908
"3121","CD7",0.999998460995664,0.999999766486908
"3122","CD70",0.999998460995664,0.999999766486908
"3123","CD72",0.999998460995664,0.999999766486908
"3124","CD74",0.999998460995664,0.999999766486908
"3125","CD79A",0.999998460995664,0.999999766486908
"3126","CD79B",0.999998460995664,0.999999766486908
"3127","CD80",0.999998460995664,0.999999766486908
"3128","CD81",0.999998460995664,0.999999766486908
"3129","CD82",0.999998460995664,0.999999766486908
"3130","CD83",0.999998460995664,0.999999766486908
"3131","CD84",0.930044835165575,0.999999766486908
"3132","CD86",0.999998460995664,0.999999766486908
"3133","CD8A",0.999998460995664,0.999999766486908
"3134","CD8B",0,0.999999766486908
"3135","CD8B2",0.999998460995664,0.999999766486908
"3136","CD9",0.999998460995664,0.999999766486908
"3137","CD93",0.999998460995664,0.999999766486908
"3138","CD96",0.999998460995664,0.999999766486908
"3139","CD99",0.999998460995664,0.999999766486908
"3140","CD99L2",0.999998460995664,0.999999766486908
"3141","CDA",0.999998460995664,0.999999766486908
"3142","CDADC1",0.999998460995664,0.999999766486908
"3143","CDAN1",0.999998460995664,0.999999766486908
"3144","CDC123",0.999998460995664,0.999999766486908
"3145","CDC14A",0.999998460995664,0.999999766486908
"3146","CDC14B",0.999998460995664,0.999999766486908
"3147","CDC14C",0.999998460995664,0.999999766486908
"3148","CDC16",0.999998460995664,0.999999766486908
"3149","CDC20",0.999998460995664,0.999999766486908
"3150","CDC20B",0.999998460995664,0.999999766486908
"3151","CDC23",0.999998460995664,0.999999766486908
"3152","CDC25A",0.999998460995664,0.999999766486908
"3153","CDC25B",0.999998460995664,0.999999766486908
"3154","CDC25C",0.999998460995664,0.999999766486908
"3155","CDC26",0.999998460995664,0.999999766486908
"3156","CDC27",0.999998460995664,0.999999766486908
"3157","CDC34",0.999998460995664,0.999999766486908
"3158","CDC37",0.999998460995664,0.999999766486908
"3159","CDC37L1",0.999998460995664,0.999999766486908
"3160","CDC40",0.999998460995664,0.999999766486908
"3161","CDC42",0.999998460995664,0.999999766486908
"3162","CDC42BPA",0.999998460995664,0.999999766486908
"3163","CDC42BPB",0.999998460995664,0.999999766486908
"3164","CDC42BPG",0.999998460995664,0.999999766486908
"3165","CDC42EP1",0.999998460995664,0.999999766486908
"3166","CDC42EP2",0.999998460995664,0.999999766486908
"3167","CDC42EP3",0.999998460995664,0.999999766486908
"3168","CDC42EP4",0.999998460995664,0.999999766486908
"3169","CDC42EP5",0.999998460995664,0.999999766486908
"3170","CDC42SE1",0.999998460995664,0.999999766486908
"3171","CDC42SE2",0.999998460995664,0.999999766486908
"3172","CDC45",0.999998460995664,0.999999766486908
"3173","CDC5L",0.999998460995664,0.999999766486908
"3174","CDC6",0.999998460995664,0.999999766486908
"3175","CDC7",0.999998460995664,0.999999766486908
"3176","CDC73",0.999998460995664,0.999999766486908
"3177","CDCA2",0.999998460995664,0.999999766486908
"3178","CDCA3",0.999998460995664,0.999999766486908
"3179","CDCA4",0.999998460995664,0.999999766486908
"3180","CDCA5",0.999998460995664,0.999999766486908
"3181","CDCA7",0.999998460995664,0.999999766486908
"3182","CDCA7L",0.999998460995664,0.999999766486908
"3183","CDCA8",0.999998460995664,0.999999766486908
"3184","CDCP1",0.999998460995664,0.999999766486908
"3185","CDCP2",0.999998460995664,0.999999766486908
"3186","CDH1",0.999998460995664,0.999999766486908
"3187","CDH10",0.999998460995664,0.999999766486908
"3188","CDH11",0.999998460995664,0.999999766486908
"3189","CDH12",0.999998460995664,0.999999766486908
"3190","CDH13",0.999998460995664,0.999999766486908
"3191","CDH15",0.999998460995664,0.999999766486908
"3192","CDH16",0.999998460995664,0.999999766486908
"3193","CDH17",0.530333268834384,0.253934685716482
"3194","CDH18",0.734147666972721,0.841125651684032
"3195","CDH19",0.999998460995664,0.999999766486908
"3196","CDH2",0.999998460995664,0.999999766486908
"3197","CDH20",0.999998460995664,0.999999766486908
"3198","CDH22",0.999998460995664,0.999999766486908
"3199","CDH23",0.999998460995664,0.999999766486908
"3200","CDH24",0.999998460995664,0.999999766486908
"3201","CDH26",0.999998460995664,0.999999766486908
"3202","CDH3",0.999998460995664,0.999999766486908
"3203","CDH4",0.999998460995664,0.999999766486908
"3204","CDH5",0.999998460995664,0.999999766486908
"3205","CDH6",0.999998460995664,0.999999766486908
"3206","CDH7",0.999998460995664,0.999999766486908
"3207","CDH8",0.999998460995664,0.999999766486908
"3208","CDH9",0.999998460995664,0.999999766486908
"3209","CDHR1",0.999998460995664,0.999999766486908
"3210","CDHR2",0.999998460995664,0.999999766486908
"3211","CDHR3",0.999998460995664,0.999999766486908
"3212","CDHR4",0.999998460995664,0.999999766486908
"3213","CDHR5",0.999998460995664,0.999999766486908
"3214","CDIP1",0.999998460995664,0.999999766486908
"3215","CDIPT",0.999998460995664,0.999999766486908
"3216","CDK1",0.999998460995664,0.999999766486908
"3217","CDK10",0.999998460995664,0.999999766486908
"3218","CDK11A",0.999998460995664,0.999999766486908
"3219","CDK11B",0.999998460995664,0.999999766486908
"3220","CDK12",0.999998460995664,0.999999766486908
"3221","CDK13",0.999998460995664,0.999999766486908
"3222","CDK14",0.999998460995664,0.999999766486908
"3223","CDK15",0.999998460995664,0.999999766486908
"3224","CDK16",0.999998460995664,0.999999766486908
"3225","CDK17",0.999998460995664,0.999999766486908
"3226","CDK18",0.999998460995664,0.999999766486908
"3227","CDK19",0.999998460995664,0.999999766486908
"3228","CDK2",0.999998460995664,0.999999766486908
"3229","CDK20",0.999998460995664,0.999999766486908
"3230","CDK2AP1",0.999998460995664,0.999999766486908
"3231","CDK2AP2",0.999998460995664,0.999999766486908
"3232","CDK3",0.999998460995664,0.999999766486908
"3233","CDK4",0.999998460995664,0.999999766486908
"3234","CDK5",0.999998460995664,0.999999766486908
"3235","CDK5R1",0.999998460995664,0.999999766486908
"3236","CDK5R2",0.999998460995664,0.999999766486908
"3237","CDK5RAP1",0.999998460995664,0.999999766486908
"3238","CDK5RAP2",0.999998460995664,0.999999766486908
"3239","CDK5RAP3",0.999998460995664,0.999999766486908
"3240","CDK6",0.999998460995664,0.999999766486908
"3241","CDK7",0.999998460995664,0.999999766486908
"3242","CDK8",0.999998460995664,0.999999766486908
"3243","CDK9",0.999998460995664,0.999999766486908
"3244","CDKAL1",0.999998460995664,0.999999766486908
"3245","CDKL1",0.999998460995664,0.999999766486908
"3246","CDKL2",0.999998460995664,0.999999766486908
"3247","CDKL3",0.999998460995664,0.999999766486908
"3248","CDKL4",0.999998460995664,0.999999766486908
"3249","CDKL5",0.999998460995664,0.999999766486908
"3250","CDKN1A",0.999998460995664,0.999999766486908
"3251","CDKN1B",0.999998460995664,0.999999766486908
"3252","CDKN1C",0.999998460995664,0.999999766486908
"3253","CDKN2A",0.999998460995664,0.881104193749762
"3254","CDKN2AIP",0.999998460995664,0.999999766486908
"3255","CDKN2AIPNL",0.999998460995664,0.999999766486908
"3256","CDKN2B",0.999998460995664,0.999999766486908
"3257","CDKN2C",0.999998460995664,0.999999766486908
"3258","CDKN2D",0.999998460995664,0.999999766486908
"3259","CDKN3",0.999998460995664,0.999999766486908
"3260","CDNF",0.999998460995664,0.999999766486908
"3261","CDO1",0.999998460995664,0.999999766486908
"3262","CDON",0.999998460995664,0.999999766486908
"3263","CDPF1",0.999998460995664,0.999999766486908
"3264","CDR1",0.999998460995664,0.999999766486908
"3265","CDR2",0.999998460995664,0.999999766486908
"3266","CDR2L",0.999998460995664,0.999999766486908
"3267","CDRT1",0.999998460995664,0.999999766486908
"3268","CDRT15",0.999998460995664,0.999999766486908
"3269","CDRT15L2",0.999998460995664,0.999999766486908
"3270","CDRT4",0.999998460995664,0.999999766486908
"3271","CDS1",0.999998460995664,0.999999766486908
"3272","CDS2",0.999998460995664,0.999999766486908
"3273","CDSN",0.999998460995664,0.999999766486908
"3274","CDT1",0.999998460995664,0.999999766486908
"3275","CDV3",0.999998460995664,0.999999766486908
"3276","CDX1",0.999998460995664,0.999999766486908
"3277","CDX2",0.999998460995664,0.999999766486908
"3278","CDX4",0.999998460995664,0.999999766486908
"3279","CDY1",0.999998460995664,0.999999766486908
"3280","CDY1B",0.999998460995664,0.999999766486908
"3281","CDY2A",0.999998460995664,0.999999766486908
"3282","CDY2B",0.999998460995664,0.999999766486908
"3283","CDYL",0.999998460995664,0.999999766486908
"3284","CDYL2",0.999998460995664,0.999999766486908
"3285","CEACAM1",0.999998460995664,0.999999766486908
"3286","CEACAM16",0.999998460995664,0.999999766486908
"3287","CEACAM18",0.999998460995664,0.999999766486908
"3288","CEACAM19",0.999998460995664,0.999999766486908
"3289","CEACAM20",0.999998460995664,0.999999766486908
"3290","CEACAM21",0.999998460995664,0.999999766486908
"3291","CEACAM3",0.999998460995664,0.999999766486908
"3292","CEACAM4",0.999998460995664,0.999999766486908
"3293","CEACAM5",0.999998460995664,0.999999766486908
"3294","CEACAM6",0.999998460995664,0.999999766486908
"3295","CEACAM7",0.999998460995664,0.999999766486908
"3296","CEACAM8",0.999998460995664,0.999999766486908
"3297","CEBPA",0.999998460995664,0.999999766486908
"3298","CEBPB",0.999998460995664,0.999999766486908
"3299","CEBPD",0.999998460995664,0.999999766486908
"3300","CEBPE",0.999998460995664,0.999999766486908
"3301","CEBPG",0.999998460995664,0.999999766486908
"3302","CEBPZ",0.999998460995664,0.999999766486908
"3303","CEBPZOS",0.999998460995664,0.999999766486908
"3304","CECR2",0.999998460995664,0.999999766486908
"3305","CEL",0.999998460995664,0.999999766486908
"3306","CELA1",0.999998460995664,0.999999766486908
"3307","CELA2A",0.999998460995664,0.999999766486908
"3308","CELA2B",0.999998460995664,0.999999766486908
"3309","CELA3A",0.999998460995664,0.999999766486908
"3310","CELA3B",0.999998460995664,0.999999766486908
"3311","CELF1",0.999998460995664,0.999999766486908
"3312","CELF2",0.999998460995664,0.999999766486908
"3313","CELF3",0.999998460995664,0.999999766486908
"3314","CELF4",0.999998460995664,0.999999766486908
"3315","CELF5",0.999998460995664,0.999999766486908
"3316","CELF6",0.999998460995664,0.999999766486908
"3317","CELSR1",0.999998460995664,0.999999766486908
"3318","CELSR2",0.999998460995664,0.999999766486908
"3319","CELSR3",0.999998460995664,0.999999766486908
"3320","CEMIP",0.999998460995664,0.999999766486908
"3321","CEMIP2",0.999998460995664,0.999999766486908
"3322","CEMP1",0.999998460995664,0.999999766486908
"3323","CEND1",0.999998460995664,0.999999766486908
"3324","CENPA",0.999998460995664,0.999999766486908
"3325","CENPB",0.999998460995664,0.999999766486908
"3326","CENPBD1",0.999998460995664,0.999999766486908
"3327","CENPC",0.999998460995664,0.999999766486908
"3328","CENPE",0.999998460995664,0.999999766486908
"3329","CENPF",0.999998460995664,0.999999766486908
"3330","CENPH",0.999998460995664,0.999999766486908
"3331","CENPI",0.999998460995664,0.999999766486908
"3332","CENPJ",0.999998460995664,0.999999766486908
"3333","CENPK",0.999998460995664,0.999999766486908
"3334","CENPL",0.999998460995664,0.999999766486908
"3335","CENPM",0.999998460995664,0.999999766486908
"3336","CENPN",0.999998460995664,0.999999766486908
"3337","CENPO",0.999998460995664,0.999999766486908
"3338","CENPP",0.999998460995664,0.999999766486908
"3339","CENPQ",0.999998460995664,0.999999766486908
"3340","CENPS",0.999998460995664,0.999999766486908
"3341","CENPS-CORT",0.999998460995664,0.999999766486908
"3342","CENPT",0.999998460995664,0.999999766486908
"3343","CENPU",0.999998460995664,0.999999766486908
"3344","CENPV",0.999998460995664,0.999999766486908
"3345","CENPVL1",0.999998460995664,0.999999766486908
"3346","CENPVL2",0.999998460995664,0.999999766486908
"3347","CENPVL3",0.999998460995664,0.999999766486908
"3348","CENPW",0.999998460995664,0.999999766486908
"3349","CENPX",0.999998460995664,0.999999766486908
"3350","CEP104",0.999998460995664,0.999999766486908
"3351","CEP112",0.999998460995664,0.999999766486908
"3352","CEP120",0.999998460995664,0.999999766486908
"3353","CEP126",0.999998460995664,0.999999766486908
"3354","CEP128",0.999998460995664,0.999999766486908
"3355","CEP131",0.999998460995664,0.999999766486908
"3356","CEP135",0.999998460995664,0.999999766486908
"3357","CEP152",0.999998460995664,0.999999766486908
"3358","CEP162",0.999998460995664,0.999999766486908
"3359","CEP164",0.999998460995664,0.999999766486908
"3360","CEP170",0.999998460995664,0.999999766486908
"3361","CEP170B",0.999998460995664,0.999999766486908
"3362","CEP19",0.999998460995664,0.999999766486908
"3363","CEP192",0.999998460995664,0.999999766486908
"3364","CEP250",0.999998460995664,0.999999766486908
"3365","CEP290",0.999998460995664,0.999999766486908
"3366","CEP295",0.999998460995664,0.999999766486908
"3367","CEP295NL",0.999998460995664,0.999999766486908
"3368","CEP350",0.999998460995664,0.999999766486908
"3369","CEP41",0.999998460995664,0.999999766486908
"3370","CEP44",0.999998460995664,0.999999766486908
"3371","CEP55",0.999998460995664,0.999999766486908
"3372","CEP57",0.999998460995664,0.999999766486908
"3373","CEP57L1",0.999998460995664,0.999999766486908
"3374","CEP63",0.999998460995664,0.999999766486908
"3375","CEP68",0.999998460995664,0.999999766486908
"3376","CEP70",0.999998460995664,0.999999766486908
"3377","CEP72",0.999998460995664,0.999999766486908
"3378","CEP76",0.999998460995664,0.999999766486908
"3379","CEP78",0.999998460995664,0.999999766486908
"3380","CEP83",0.999998460995664,0.999999766486908
"3381","CEP85",0.999998460995664,0.999999766486908
"3382","CEP85L",0.999998460995664,0.999999766486908
"3383","CEP89",0.999998460995664,0.999999766486908
"3384","CEP95",0.999998460995664,0.999999766486908
"3385","CEP97",0.999998460995664,0.999999766486908
"3386","CEPT1",0.999998460995664,0.999999766486908
"3387","CER1",0.999998460995664,0.999999766486908
"3388","CERCAM",0.999998460995664,0.999999766486908
"3389","CERK",0.999998460995664,0.999999766486908
"3390","CERKL",0.999998460995664,0.999999766486908
"3391","CERS1",0.999998460995664,0.999999766486908
"3392","CERS2",0.999998460995664,0.999999766486908
"3393","CERS3",0.999998460995664,0.999999766486908
"3394","CERS4",0.999998460995664,0.999999766486908
"3395","CERS5",0.999998460995664,0.999999766486908
"3396","CERS6",0.999998460995664,0.999999766486908
"3397","CERT1",0.999998460995664,0.999999766486908
"3398","CES1",0.999998460995664,0.999999766486908
"3399","CES2",0.999998460995664,0.999999766486908
"3400","CES3",0.999998460995664,0.999999766486908
"3401","CES4A",0.999998460995664,0.999999766486908
"3402","CES5A",0.999998460995664,0.999999766486908
"3403","CETN1",0.999998460995664,0.999999766486908
"3404","CETN2",0.999998460995664,0.999999766486908
"3405","CETN3",0.999998460995664,0.999999766486908
"3406","CETP",0.999998460995664,0.999999766486908
"3407","CFAP100",0.999998460995664,0.999999766486908
"3408","CFAP126",0.999998460995664,0.999999766486908
"3409","CFAP157",0.999998460995664,0.999999766486908
"3410","CFAP161",0.999998460995664,0.999999766486908
"3411","CFAP20",0.999998460995664,0.999999766486908
"3412","CFAP206",0.999998460995664,0.999999766486908
"3413","CFAP221",0.999998460995664,0.999999766486908
"3414","CFAP298",0.999998460995664,0.999999766486908
"3415","CFAP299",0.999998460995664,0.999999766486908
"3416","CFAP300",0.999998460995664,0.999999766486908
"3417","CFAP36",0.999998460995664,0.999999766486908
"3418","CFAP410",0.999998460995664,0.999999766486908
"3419","CFAP43",0.999998460995664,0.999999766486908
"3420","CFAP44",0.999998460995664,0.999999766486908
"3421","CFAP45",0.999998460995664,0.999999766486908
"3422","CFAP46",0.999998460995664,0.999999766486908
"3423","CFAP47",0.999998460995664,0.999999766486908
"3424","CFAP52",0.999998460995664,0.999999766486908
"3425","CFAP53",0.999998460995664,0.999999766486908
"3426","CFAP54",0.999998460995664,0.999999766486908
"3427","CFAP57",0.999998460995664,0.999999766486908
"3428","CFAP58",0.999998460995664,0.999999766486908
"3429","CFAP61",0.999998460995664,0.661887501539982
"3430","CFAP65",0.999998460995664,0.999999766486908
"3431","CFAP69",0.999998460995664,0.999999766486908
"3432","CFAP70",0.999998460995664,0.999999766486908
"3433","CFAP73",0.999998460995664,0.999999766486908
"3434","CFAP74",0.999998460995664,0.999999766486908
"3435","CFAP77",0.999998460995664,0.999999766486908
"3436","CFAP97",0.999998460995664,0.999999766486908
"3437","CFAP97D1",0.999998460995664,0.999999766486908
"3438","CFAP97D2",0.999998460995664,0.999999766486908
"3439","CFAP99",0.999998460995664,0.999999766486908
"3440","CFB",0.999998460995664,0.999999766486908
"3441","CFC1",0.999998460995664,0.999999766486908
"3442","CFC1B",0.999998460995664,0.999999766486908
"3443","CFD",0.999998460995664,0.999999766486908
"3444","CFDP1",0.999998460995664,0.999999766486908
"3445","CFH",0.999998460995664,0.999999766486908
"3446","CFHR1",0.999998460995664,0.999999766486908
"3447","CFHR2",0.999998460995664,0.999999766486908
"3448","CFHR3",0.999998460995664,0.999999766486908
"3449","CFHR4",0.999998460995664,0.999999766486908
"3450","CFHR5",0.999998460995664,0.999999766486908
"3451","CFI",0.999998460995664,0.999999766486908
"3452","CFL1",0.999998460995664,0.999999766486908
"3453","CFL2",0.999998460995664,0.999999766486908
"3454","CFLAR",0.999998460995664,0.999999766486908
"3455","CFP",0.999998460995664,0.999999766486908
"3456","CFTR",0.999998460995664,0.999999766486908
"3457","CGA",0.999998460995664,0.999999766486908
"3458","CGAS",0.999998460995664,0.999999766486908
"3459","CGB1",0.999998460995664,0.999999766486908
