"","SampleId","Purity_ABS","Ploidy_ABS","Purity_PCN_t","Ploidy_PCN_t","Purity_PCN_p","Ploidy_PCN_p","Purity_FACETS","Ploidy_FACETS","Sample"
"401","TCGA-55-8207-01",0.57,3.01,0.56,3.01932910140267,0.56,3.01933544091372,0.579512069098568,3.03528061394001,"LUAD"
"402","TCGA-55-8208-01",0.24,2.22,0.16,2.59108893590221,0.16,2.59107114436705,0.193906606870701,2.72030940971038,"LUAD"
"403","TCGA-55-8301-01",0.26,2.2,0.28,2.36773942599993,0.28,2.3676344819556,0.278462117933975,2.16287861604952,"LUAD"
"404","TCGA-55-8302-01",0.46,1.78,0.29,2.40126013111855,0.29,2.40126013111855,0.320857028715958,2.63911704436989,"LUAD"
"405","TCGA-55-8505-01",0.32,1.87,0.28,1.66554689590276,0.28,1.66554689590276,0.319736736352899,1.94328292855285,"LUAD"
"406","TCGA-55-8506-01",0.45,3.94,0.47,1.97105911614153,0.44,3.93390427703679,0.614064902978205,2.03955912283938,"LUAD"
"407","TCGA-55-8507-01",0.64,2.72,0.6,2.75054082435426,0.59,2.77943894827231,0.681369624792291,2.50975622444002,"LUAD"
"408","TCGA-55-8508-01",0.38,2.94,0.33,3.94063542946094,0.38,2.83533791958069,0.381321973558838,2.91185242470231,"LUAD"
"409","TCGA-55-8510-01",0.28,2.95,0.27,2.8035386279284,0.27,2.80352748601646,0.334107836140168,2.50281835248125,"LUAD"
"410","TCGA-55-8511-01",0.19,3.18,0.26,3.20475115171284,0.26,3.20474918371963,0.247977376211422,3.03431587884325,"LUAD"
"411","TCGA-55-8512-01",0.35,1.94,0.35,1.95144091824644,0.35,1.95144091824644,0.345046256412085,2.02177838307775,"LUAD"
"412","TCGA-55-8513-01",0.5,2,0.27,1.9970055945103,0.26,1.9970055945103,NA,2,"LUAD"
"413","TCGA-55-8514-01",0.54,3.13,0.54,3.13377842425644,0.54,3.13377842425644,0.53562348967937,3.15549749514748,"LUAD"
"414","TCGA-55-8614-01",0.32,4.05,0.33,2.10385039818783,0.33,2.10372719928162,0.308364904518757,4.10838029024607,"LUAD"
"415","TCGA-55-8615-01",0.57,5.23,0.61,4.96088001474545,0.6,4.96119570353302,0.632902004040376,2.73364176999158,"LUAD"
"416","TCGA-55-8616-01",0.39,3.91,0.38,2.04119265500375,0.4,2.11743453455545,0.51462552909972,3.23763596979693,"LUAD"
"417","TCGA-55-8619-01",0.24,2.1,0.15,1.9976324484397,0.15,1.9976324484397,0.154917683410742,2.20996964917046,"LUAD"
"418","TCGA-55-8620-01",0.62,2.47,0.6,2.65131393607248,0.6,2.65131173157653,0.599889691426252,2.45346381720551,"LUAD"
"419","TCGA-55-8621-01",0.2,2.05,0.46,2.00183431290713,0.15,2.1231672606845,0.3,2.19293961035205,"LUAD"
"420","TCGA-55-A48X-01",0.28,1.78,0.26,1.8249626860828,0.26,1.8249626860828,0.275832611819758,1.84596363834141,"LUAD"
"421","TCGA-55-A48Y-01",0.36,1.95,0.32,2.02971865085912,0.32,2.02971865085912,0.330192267412959,2.06055606983816,"LUAD"
"422","TCGA-55-A48Z-01",0.41,3,0.27,3.38167333633925,0.27,3.38167333633925,0.408219982136564,2.84799258881832,"LUAD"
"423","TCGA-55-A490-01",0.58,3.34,0.54,3.35846042491066,0.53,3.3592623319963,0.539991341196131,3.49424578155126,"LUAD"
"424","TCGA-55-A491-01",0.45,2.57,0.37,2.08712145673863,0.37,2.08585246333717,0.420468300799287,2.76417872099295,"LUAD"
"425","TCGA-55-A492-01",0.54,3.8,0.43,1.87312424093682,0.48,3.77325719735509,0.625038373556899,1.89146293179172,"LUAD"
"426","TCGA-55-A493-01",0.26,1.83,0.21,1.83864631481141,0.2,1.83937984146188,0.306497670462759,2.13697841296905,"LUAD"
"427","TCGA-55-A494-01",0.81,3.69,0.72,3.69229434926549,0.72,3.69229589259632,0.726719641354427,3.67747225368747,"LUAD"
"428","TCGA-55-A4DF-01",0.42,3.33,0.41,3.31488263081897,0.41,3.31488263081897,0.424530562401132,3.31535053343607,"LUAD"
"429","TCGA-55-A4DG-01",0.41,3.7,0.39,3.67040690486964,0.39,3.66953498612584,0.385497635010702,3.59460534849092,"LUAD"
"430","TCGA-55-A57B-01",0.21,1.36,0.23,2.39975503891609,0.24,2.39961467361571,0.263173933042099,3.51739780173849,"LUAD"
"431","TCGA-62-8394-01",0.53,3.1,0.55,2.64163349655656,0.55,2.64175337868163,0.500283759287835,4.60218739627858,"LUAD"
"432","TCGA-62-8395-01",0.65,1.9,0.63,1.90895987859364,0.63,1.90895987859364,0.624596886767842,1.8922809278584,"LUAD"
"433","TCGA-62-8397-01",0.69,3.43,0.65,3.41475905237278,0.64,3.41475591413931,0.788187240173027,1.69592332721155,"LUAD"
"434","TCGA-62-8398-01",0.5,3.2,0.45,4.75376828068125,0.45,4.75376828068125,0.515251461013385,3.24394936089611,"LUAD"
"435","TCGA-62-8399-01",0.5,2.44,0.55,2.3912566448709,0.55,2.39124543537028,0.534351350954469,2.54208830156504,"LUAD"
"436","TCGA-62-8402-01",0.5,4.23,0.54,4.4931371099854,0.54,4.49328979209272,0.663108001692371,2.87551957623151,"LUAD"
"437","TCGA-62-A46O-01",0.82,2.93,0.72,2.93642952976475,0.73,2.93651524052358,0.685842171170364,3.27838698602893,"LUAD"
"438","TCGA-62-A46P-01",0.7,2.05,0.62,2.06626787316626,0.62,2.06626787316626,0.668814274413094,2.09658742778207,"LUAD"
"439","TCGA-62-A46R-01",0.42,2.88,0.41,2.93330451080402,0.41,2.93330451080402,0.388310537093241,2.99205078934581,"LUAD"
"440","TCGA-62-A46S-01",0.45,3.85,0.55,2.26122454739488,0.55,2.26117711251543,0.427533703023983,3.92916012997578,"LUAD"
"441","TCGA-62-A46U-01",0.25,3.73,0.31,1.98633903577616,0.31,1.98641349812873,0.224090440449828,4.00716550183413,"LUAD"
"442","TCGA-62-A46V-01",0.52,1.92,0.47,1.89217887543431,0.47,1.8928855692994,0.488862703913975,1.94335680865774,"LUAD"
"443","TCGA-62-A46Y-01",0.48,2.01,0.25,1.75498850002273,0.25,1.75497746994922,0.444654538621828,1.89064846371959,"LUAD"
"444","TCGA-62-A470-01",0.59,2.99,0.57,3.01241551483302,0.57,3.01241551483302,0.52530008511268,2.98740175492377,"LUAD"
"445","TCGA-62-A471-01",0.46,3.11,0.42,3.12533569599577,0.42,3.12533571037905,0.522879975263763,3.0038882688087,"LUAD"
"446","TCGA-62-A472-01",0.4,3.57,0.38,1.78088372729432,0.38,1.78088372729432,0.386745763689178,3.56764512718274,"LUAD"
"447","TCGA-64-1677-01",0.32,2.81,0.29,2.58756769601974,0.29,2.65112138925336,0.271537692818313,2.87655049939575,"LUAD"
"448","TCGA-64-1679-01",0.26,3.34,0.32,1.81479647294481,0.31,1.81480542213291,0.324744346690599,3.46372267049423,"LUAD"
"449","TCGA-64-1681-01",0.31,5.63,0.39,3.15838226462582,0.38,3.15861584402111,0.459088467155789,3.04427507252846,"LUAD"
"450","TCGA-64-5774-01",0.76,2.86,0.7,2.86833772870513,0.7,2.86831316210309,0.704167821544506,2.84764834660599,"LUAD"
"451","TCGA-64-5775-01",0.71,3.39,0.68,3.39561658648704,0.68,3.39561658648704,0.692341630493415,3.31170507044528,"LUAD"
"452","TCGA-64-5778-01",0.59,1.76,0.52,1.79105182656255,0.42,3.46441383849208,0.587658383187449,1.78395314727573,"LUAD"
"453","TCGA-64-5779-01",0.44,2.99,0.44,3.04834803827811,0.44,3.04820693214674,0.428091778701562,3.07336966562872,"LUAD"
"454","TCGA-64-5781-01",0.38,1.91,0.36,1.88386803987144,0.36,1.88465970105478,0.384332138599119,1.91648593041552,"LUAD"
"455","TCGA-64-5815-01",0.35,1.99,0.34,1.98310811514659,0.34,1.98310713946439,0.358360988230036,2.05892281101131,"LUAD"
"456","TCGA-67-3772-01",0.45,1.84,0.41,2.16539733733432,0.41,2.24160798469809,0.380857796704307,3.95435702096023,"LUAD"
"457","TCGA-67-4679-01",0.71,2.03,0.69,2.04150483882522,0.69,2.04150483882522,0.69985268347656,2.12935499504125,"LUAD"
"458","TCGA-67-6215-01",0.69,2.25,0.69,2.23604233804412,0.69,2.23602795121539,0.695190262507895,2.23434658136836,"LUAD"
"459","TCGA-67-6216-01",0.56,1.97,0.35,1.96150343885838,0.35,1.96150343885838,0.262571318781614,2.01487640902479,"LUAD"
"460","TCGA-67-6217-01",0.25,6.17,0.33,2.02685819277641,0.33,2.0266466674575,0.390031412393549,3.20386945742575,"LUAD"
"461","TCGA-69-7760-01",0.65,3.25,0.64,3.2513104546106,0.64,3.2513104546106,0.687385546172856,3.31032942021449,"LUAD"
"462","TCGA-69-7761-01",0.23,3.68,0.24,1.81900412900442,0.24,1.81900412900442,0.388244740310786,1.86447825793371,"LUAD"
"463","TCGA-69-7763-01",0.35,2.64,0.33,2.66533012749826,0.33,2.67217312026544,0.347511908057915,2.59852623431515,"LUAD"
"464","TCGA-69-7764-01",0.8,1.8,0.58,3.34886941778129,0.58,3.34854564824707,0.641765755597101,3.40822652693945,"LUAD"
"465","TCGA-69-7765-01",0.41,2.02,0.31,2.13039231235958,0.31,2.13039231235958,0.41246334137776,1.97727363272868,"LUAD"
"466","TCGA-69-7973-01",0.55,3.35,0.52,3.28968511124745,0.52,3.28968554866649,0.545829353745395,3.31021629164493,"LUAD"
"467","TCGA-69-7974-01",0.29,3.55,0.3,3.5888785176051,0.3,3.5888785176051,0.387764087823292,3.30355250740713,"LUAD"
"468","TCGA-69-7978-01",0.2,3.06,0.18,2.05191906929289,0.18,2.05192044409013,0.3,2.69170252298091,"LUAD"
"469","TCGA-69-7979-01",0.53,4.57,0.57,4.54147922117697,0.57,4.50416264673527,0.530357682947975,4.83165541363713,"LUAD"
"470","TCGA-69-7980-01",0.55,3.76,0.54,3.72993646098178,0.54,3.72574195909796,0.550233795971557,3.08247233795208,"LUAD"
"471","TCGA-69-8253-01",0.39,3.14,0.39,3.1087962532062,0.39,3.1087962532062,0.377951023328991,3.1929441686945,"LUAD"
"472","TCGA-69-8254-01",0.41,1.95,0.43,1.97784508738436,0.43,1.97784508738436,0.428913088219055,1.98355235967332,"LUAD"
"473","TCGA-69-8255-01",0.37,3.27,0.35,3.31138256539267,0.35,3.31152858894362,0.366217048385509,3.16390689946509,"LUAD"
"474","TCGA-71-6725-01",0.63,2.69,0.58,2.66100194734762,0.58,2.66092279167292,0.597303219886417,2.69939464827053,"LUAD"
"475","TCGA-73-4658-01",0.29,2.14,0.18,2.44900735273352,0.18,2.44669155654424,0.315729729887474,1.6872603718854,"LUAD"
"476","TCGA-73-4659-01",0.33,3.5,0.33,3.53708456058219,0.33,3.53714812403369,0.336132885544423,3.62995962908055,"LUAD"
"477","TCGA-73-4662-01",0.48,3,0.46,2.99714356744538,0.45,2.99712682205556,0.483871204402194,3.02057151940391,"LUAD"
"478","TCGA-73-4666-01",0.45,3.2,0.45,3.12413427990029,0.45,3.12413332639822,0.499325057032005,3.15247573879467,"LUAD"
"479","TCGA-73-4668-01",0.53,3.19,0.52,3.04421984996549,0.52,3.04537344175083,0.675585654601012,1.6130535683554,"LUAD"
"480","TCGA-73-4670-01",0.62,2.91,0.54,2.96609533105881,0.54,2.96609533105881,0.574970483148471,2.95826465590476,"LUAD"
"481","TCGA-73-4675-01",0.57,3.41,0.51,3.47986211601307,0.51,3.47986211601307,0.542139613557959,3.51850921759475,"LUAD"
"482","TCGA-73-4676-01",0.77,1.31,0.52,2.55418976722544,0.52,2.55419073844899,0.495010995890173,2.65367417078584,"LUAD"
"483","TCGA-73-4677-01",0.47,3.23,0.23,2.99478779276967,0.34,2.26668845702391,0.415765782705892,3.24124372155974,"LUAD"
"484","TCGA-73-7498-01",0.62,2.01,0.42,3.95592905053482,0.42,3.95673735680555,0.600969463824023,1.98315221920358,"LUAD"
"485","TCGA-73-7499-01",0.38,3.22,0.4,3.04239642328049,0.4,3.04239642328049,0.455976729697528,3.4905978901624,"LUAD"
"486","TCGA-73-A9RS-01",0.61,2.78,0.6,2.78083725534145,0.6,2.78083725534145,0.587252969455858,2.80278107976531,"LUAD"
"487","TCGA-75-5122-01",0.32,1.87,0.18,2.52340427455279,0.18,2.5307565172275,0.3,2.3021149192919,"LUAD"
"488","TCGA-75-5125-01",0.31,3.69,0.31,2.99786785542869,0.32,2.99828143940351,0.402939453387261,3.24208682461614,"LUAD"
"489","TCGA-75-5126-01",0.24,2.29,0.28,1.99994924535359,0.28,1.99994924535359,0.241582046047723,2.39458630501757,"LUAD"
"490","TCGA-75-5146-01",0.58,1.78,0.53,1.79108087199074,0.53,1.79108520025993,0.563882033249814,1.77856293037678,"LUAD"
"491","TCGA-75-5147-01",0.4,3.29,0.36,3.08822188631386,0.36,3.08585697745365,0.39052511736074,3.23285746527863,"LUAD"
"492","TCGA-75-6203-01",0.26,2.23,0.27,2.26238998962784,0.27,2.26238998962784,0.253797379229197,2.31716159406158,"LUAD"
"493","TCGA-75-6205-01",0.27,1.4,0.17,1.8504558962135,0.16,1.8504558962135,0.220437484197056,1.9246569259177,"LUAD"
"494","TCGA-75-6207-01",0.64,1.9,0.62,1.94091858503953,0.62,1.94085959213594,0.724624698072625,1.86035249522833,"LUAD"
"495","TCGA-75-6211-01",0.39,3.09,0.37,3.10852327767246,0.37,3.10975424610193,0.455958637705739,3.08250746901505,"LUAD"
"496","TCGA-75-6212-01",0.43,2.74,0.39,2.82398138312446,0.39,2.82398138312446,0.404214262336417,2.81113105470559,"LUAD"
"497","TCGA-75-6214-01",0.64,2.76,0.55,2.65856615809503,0.55,2.6556883311483,0.658517151673812,2.4221267658008,"LUAD"
"498","TCGA-75-7025-01",0.34,3.59,0.3,1.83060717640249,0.3,1.83060717640249,0.512921345768674,1.8906772897844,"LUAD"
"499","TCGA-75-7027-01",0.62,3.09,0.59,3.08023997648152,0.59,3.08023997648152,0.603094107303738,3.11217120062559,"LUAD"
"500","TCGA-75-7031-01",0.49,3.86,0.46,4.05197869418195,0.46,4.05222633074303,0.439493581248626,4.1026691876238,"LUAD"
"501","TCGA-78-7145-01",0.63,3.37,0.61,3.46621077171617,0.61,3.4659289423349,0.614457644692108,3.40157064411467,"LUAD"
"502","TCGA-78-7146-01",0.68,2.79,0.67,2.7543557342586,0.67,2.75439130368601,0.637598442733195,2.85261539126787,"LUAD"
"503","TCGA-78-7147-01",0.62,3.15,0.61,3.09177975505759,0.61,3.09177975505759,0.583646991608578,3.19190093905223,"LUAD"
"504","TCGA-78-7148-01",0.6,1.81,0.35,2.05220395762738,0.41,3.05161670957222,0.387150061711863,3.08803590859103,"LUAD"
"505","TCGA-78-7149-01",0.6,3.38,0.56,3.37968380063547,0.56,3.37968380063547,0.732536544303153,1.72501797042129,"LUAD"
"506","TCGA-78-7150-01",0.46,2.99,0.45,3.03987736617384,0.45,3.03979922946399,0.440161454163833,3.18884259262134,"LUAD"
"507","TCGA-78-7152-01",0.55,1.99,0.53,2.00003725445714,0.53,2.00003725445714,0.544249321126522,2.00961384605566,"LUAD"
"508","TCGA-78-7153-01",0.57,4,0.24,2.35613292178598,0.23,2.43602400482158,0.341176071567172,2.09903491597865,"LUAD"
"509","TCGA-78-7154-01",0.5,3.82,0.51,3.91236730664876,0.51,3.90856719040388,0.613647563930685,3.75006984770667,"LUAD"
"510","TCGA-78-7155-01",0.82,2.5,0.79,2.50764356190349,0.8,2.50443974286052,0.788105137018737,2.49019261413207,"LUAD"
"511","TCGA-78-7156-01",0.8,1.98,0.78,1.98877325445107,0.78,1.98877325445107,0.776426447695207,2.00312106483617,"LUAD"
"512","TCGA-78-7158-01",0.9,2.09,0.84,2.10063400909288,0.84,2.10063484159577,0.901143238828017,2.171421323429,"LUAD"
"513","TCGA-78-7159-01",0.29,3.82,0.37,2.47562960858681,0.37,2.47565582428728,0.403601177423899,3.37148768349113,"LUAD"
"514","TCGA-78-7160-01",0.29,1.62,0.16,2.09944307339752,0.16,2.09944307339752,0.29059498997115,2.15164417399369,"LUAD"
"515","TCGA-78-7161-01",0.75,3.36,0.72,3.30724261679671,0.72,3.30723722983176,0.701157410118777,3.51997320977583,"LUAD"
"516","TCGA-78-7162-01",0.27,2.13,0.27,2.08617313056252,0.27,2.08617313056252,0.296360677278167,2.18159770034021,"LUAD"
"517","TCGA-78-7163-01",0.68,2.56,0.67,2.52791516664601,0.67,2.52791516664601,0.673300821226746,2.55366378436152,"LUAD"
"518","TCGA-78-7166-01",0.63,2.04,0.53,2.04801124768019,0.53,2.0482230936659,0.590659355198656,2.06304435267117,"LUAD"
"519","TCGA-78-7167-01",0.84,3.68,0.77,3.66736338539691,0.77,3.66733557496839,0.841845487311064,1.82052714567086,"LUAD"
"520","TCGA-78-7220-01",0.61,2.71,0.59,2.67350993051735,0.59,2.67411679540294,0.636204201418635,2.67283356891446,"LUAD"
"521","TCGA-78-7535-01",0.6,2.82,0.58,2.80588084004367,0.58,2.80588084004367,0.726447631831732,1.4102981236701,"LUAD"
"522","TCGA-78-7536-01",0.78,3.04,0.75,3.08667785862174,0.75,3.08643514927925,0.731466016835096,3.05330418348114,"LUAD"
"523","TCGA-78-7537-01",0.74,2.08,0.63,2.05116498068906,0.63,2.05116498068906,0.707004829853463,2.07599268083165,"LUAD"
"524","TCGA-78-7539-01",0.52,3.49,0.49,3.41799864612855,0.49,3.41763664981748,0.497122683663813,3.33214533303906,"LUAD"
"525","TCGA-78-7540-01",0.59,2.02,0.55,1.96985441846828,0.55,1.96985441846828,0.552029722673526,2.00204985228056,"LUAD"
"526","TCGA-78-7542-01",0.35,4.69,0.33,4.69336077077296,0.33,4.69455420009813,0.522622016727372,3.73387134205388,"LUAD"
"527","TCGA-78-7633-01",0.75,2.19,0.7,2.19488935383763,0.7,2.19488935383763,0.712872561165144,2.24684150960986,"LUAD"
"528","TCGA-78-8640-01",0.35,2.72,0.34,2.74341707873478,0.34,2.74270918180932,0.333916074996826,2.82256887786757,"LUAD"
"529","TCGA-78-8655-01",0.46,4.26,0.58,2.16013092344985,0.44,4.3319821762618,0.606194995548947,2.29544021404773,"LUAD"
"530","TCGA-78-8660-01",0.33,1.96,0.2,1.8459408709619,0.2,1.84656136063207,0.279664476171152,3.12189189021537,"LUAD"
"531","TCGA-78-8662-01",0.79,2.74,0.77,2.66131988841859,0.77,2.66189536246756,0.74818381231811,2.83389645710045,"LUAD"
"532","TCGA-80-5607-01",0.49,2.02,0.48,2.02860520991489,0.48,2.02860520991489,0.4814615899182,2.1288534946455,"LUAD"
"533","TCGA-80-5608-01",0.48,3.13,0.41,2.99596956119344,0.41,2.99596956119344,0.442407429112879,3.00480216179199,"LUAD"
"534","TCGA-80-5611-01",0.51,3.08,0.49,3.09480118690462,0.49,3.09480118690462,0.499920731639313,3.12661673644724,"LUAD"
"535","TCGA-83-5908-01",0.4,1.66,0.29,3.01200757114139,0.29,3.01635174589169,0.278478162394129,3.18672540672022,"LUAD"
"536","TCGA-86-6562-01",0.46,3.46,0.45,3.42979162841755,0.45,3.42979162841755,0.449792671889131,3.50829077230517,"LUAD"
"537","TCGA-86-6851-01",0.32,3.26,0.3,3.25255606147547,0.3,3.25251060772157,0.305275589954963,3.16747499475198,"LUAD"
"538","TCGA-86-7701-01",0.42,2.97,0.4,3.96829622223074,0.4,3.96960542830945,0.453131618622996,2.75470049277209,"LUAD"
"539","TCGA-86-7714-01",0.67,1.93,0.66,1.9361898763492,0.66,1.9361898763492,NA,2,"LUAD"
"540","TCGA-86-7953-01",0.35,3.26,0.32,3.28082083086344,0.32,3.28082139638986,0.343537777177224,3.09614090982525,"LUAD"
"541","TCGA-86-7954-01",0.27,4.41,0.34,4.0399734831884,0.34,4.04007239685375,0.32914626608756,4.1792417615493,"LUAD"
"542","TCGA-86-7955-01",0.73,3.16,0.69,3.19558727085897,0.69,3.19486791591826,0.75553417550054,3.26269545634975,"LUAD"
"543","TCGA-86-8054-01",0.74,2.86,0.7,2.89437735609114,0.7,2.8943786242747,0.729375246582546,2.8536512559982,"LUAD"
"544","TCGA-86-8055-01",0.28,3.5,0.25,2.57431329315225,0.25,2.5743179255806,0.311332510102879,3.77364695237567,"LUAD"
"545","TCGA-86-8056-01",0.37,3.87,0.53,1.93956032098946,0.53,1.93956032098946,0.527158119978475,2.00877803913725,"LUAD"
"546","TCGA-86-8073-01",0.43,1.88,0.36,1.9159732537246,0.36,1.9159732537246,0.4157524962043,1.80764675189536,"LUAD"
"547","TCGA-86-8074-01",0.51,3.81,0.55,2.53271781803935,0.55,2.53271781803935,0.489924305604071,4.14328028279327,"LUAD"
"548","TCGA-86-8075-01",0.3,4.21,0.43,2.43545185963919,0.43,2.43545257172107,0.418569390544482,3.69054686357606,"LUAD"
"549","TCGA-86-8076-01",0.24,2.09,0.15,2.22119951914413,0.15,2.22119951914413,0.48621909257122,2.12042026327319,"LUAD"
"550","TCGA-86-8278-01",0.56,1.82,0.5,1.82674706118681,0.5,1.82674706118681,0.512630712190723,1.84244107051872,"LUAD"
"551","TCGA-86-8279-01",0.5,5.48,0.56,3.75441435316883,0.56,3.75435456155424,0.691492415377218,3.57882319425574,"LUAD"
"552","TCGA-86-8280-01",0.45,2.56,0.39,2.41907326705166,0.39,2.41898908494615,0.439287507975404,2.58667868074046,"LUAD"
"553","TCGA-86-8281-01",0.54,2.08,0.5,2.09892899413078,0.5,2.09892899413078,0.436781813492398,2.17893730075955,"LUAD"
"554","TCGA-86-8358-01",0.72,3.55,0.52,3.77011080906522,0.55,3.73413922713416,0.655065883845749,3.7625609371746,"LUAD"
"555","TCGA-86-8359-01",0.44,3.19,0.4,3.18320430287015,0.4,3.18320430287015,0.398069864654733,3.2234895896526,"LUAD"
"556","TCGA-86-8585-01",0.29,2.82,0.29,2.74498786784707,0.29,2.74496646284518,0.280023290324924,2.98178463179373,"LUAD"
"557","TCGA-86-8668-01",0.41,3.93,0.54,1.99149479295949,0.54,1.99124035346429,0.575698758341062,2.0798586164327,"LUAD"
"558","TCGA-86-8669-01",0.57,3.66,0.51,3.79190276212138,0.5,3.79190276368885,0.632669616715632,3.48460122123629,"LUAD"
"559","TCGA-86-8671-01",1,2,0.17,1.94455216221494,0.16,1.94455216221494,0.21512360809621,2.20038441298811,"LUAD"
"560","TCGA-86-8672-01",0.32,2.74,0.3,2.74747947659094,0.3,2.74750681528598,0.319137553477198,2.97942124314744,"LUAD"
"561","TCGA-86-8673-01",0.4,2.56,0.37,2.56657312498051,0.37,2.5666545574797,0.418925470979782,2.70466768567034,"LUAD"
"562","TCGA-86-8674-01",0.58,2.11,0.55,2.12067942426709,0.55,2.12067942426709,0.561317334454102,2.12684383924097,"LUAD"
"563","TCGA-86-A456-01",0.36,1.76,0.21,2.11409534647765,0.21,2.11409534647765,0.216973973628252,3.33271642736959,"LUAD"
"564","TCGA-86-A4D0-01",0.79,2.09,0.59,2.52346455144203,0.59,2.52355312978687,0.629624907538492,4.02155359351536,"LUAD"
"565","TCGA-86-A4JF-01",0.25,3.59,0.22,1.75830010920244,0.22,1.75823557946121,0.392011633723525,1.86275582809636,"LUAD"
"566","TCGA-86-A4P7-01",0.19,2.1,0.17,2.05446698733869,0.16,2.0295451704948,0.211592512141242,2.54214537619317,"LUAD"
"567","TCGA-86-A4P8-01",0.46,2,0.36,1.99794613195863,0.34,1.99794613195863,NA,2,"LUAD"
"568","TCGA-91-6829-01",0.49,2.65,0.41,2.98640464254205,0.41,2.98647059970863,0.468808316235536,2.90603284508854,"LUAD"
"569","TCGA-91-6830-01",0.28,1.72,0.29,1.73529401284657,0.29,1.73529401284657,0.27542385351205,1.81372497533534,"LUAD"
"570","TCGA-91-6831-01",0.5,3.3,0.49,3.39008646582273,0.49,3.39016793345766,0.483494787473423,3.44777502861926,"LUAD"
"571","TCGA-91-6835-01",0.21,1.99,0.16,2.24725415839422,0.17,1.89616385339752,0.218119735870153,2.23827097873226,"LUAD"
"572","TCGA-91-6836-01",0.67,3.4,0.61,3.37701900905856,0.61,3.3765843108819,0.608664054697592,3.53399947816285,"LUAD"
"573","TCGA-91-6840-01",0.62,2.84,0.61,2.7945119213302,0.61,2.79425095074829,0.599894350756332,3.07958880054776,"LUAD"
"574","TCGA-91-6847-01",0.85,3.59,0.69,4.03790719713149,0.69,4.03744432351395,0.793448095365127,3.85937550135632,"LUAD"
"575","TCGA-91-6848-01",0.31,3.44,0.3,2.47091857481649,0.3,2.47091876323272,0.362620352478883,2.47963536198013,"LUAD"
"576","TCGA-91-6849-01",0.62,1.93,0.59,1.95544632810618,0.59,1.95547476694185,0.603445463650763,1.96087201530969,"LUAD"
"577","TCGA-91-7771-01",0.32,5,0.31,2.28690215983437,0.31,2.28459961295652,0.53809760312205,3.95250740950869,"LUAD"
"578","TCGA-91-8496-01",0.5,2.25,0.36,2.35402733894774,0.36,2.35402948863509,0.896050685443962,2.1671848858459,"LUAD"
"579","TCGA-91-8497-01",0.45,1.97,0.44,1.95956459862101,0.44,1.95956409818296,0.429738526613799,2.15201223594198,"LUAD"
"580","TCGA-91-8499-01",0.77,2.86,0.75,2.80031636741119,0.74,2.79938291265836,0.738202554865464,2.83215595431411,"LUAD"
"581","TCGA-91-A4BC-01",0.22,2.55,0.23,2.44735951756206,0.23,2.44732634681524,0.332491351524045,2.2053234114282,"LUAD"
"582","TCGA-91-A4BD-01",0.55,1.99,0.53,1.98756060474945,0.53,1.98756060474945,0.508908758828059,2.10441203924664,"LUAD"
"583","TCGA-93-7347-01",0.3,2.01,0.25,1.8980609286831,0.25,1.8980609286831,0.278681384458533,1.91510755226072,"LUAD"
"584","TCGA-93-A4JN-01",0.37,2.59,0.27,2.80678456830585,0.27,2.80677253356396,0.357347081532997,2.63556444307414,"LUAD"
"585","TCGA-93-A4JO-01",0.2,2.18,0.19,1.87565293658138,0.19,1.87653998939956,0.290524031362305,1.82394563712026,"LUAD"
"586","TCGA-93-A4JQ-01",0.2,2.87,0.16,1.94313017551368,0.19,1.83122593622119,0.230663390843653,1.98523920799295,"LUAD"
"587","TCGA-95-7039-01",0.41,5.66,0.43,3.02425215832568,0.43,3.02661338022469,0.535501490085298,2.83158707660222,"LUAD"
"588","TCGA-95-7043-01",0.76,3.73,0.67,3.85695451342898,0.79,3.77388123825026,0.786605978925511,3.91541725419037,"LUAD"
"589","TCGA-95-7562-01",0.55,3.68,0.53,3.61820458124587,0.53,3.61820458124587,0.532538694391114,3.84629397762762,"LUAD"
"590","TCGA-95-7567-01",0.53,2.65,0.51,2.6775410843262,0.51,2.67754088890643,0.488999337500247,2.77610562116443,"LUAD"
"591","TCGA-95-7944-01",0.41,1.64,0.33,1.59140601179312,0.33,1.59136024210118,0.405219438363082,1.67459845776734,"LUAD"
"592","TCGA-95-7947-01",0.66,2.07,0.64,2.0747967153822,0.64,2.0747967153822,0.653818673734631,2.08284996540622,"LUAD"
"593","TCGA-95-8039-01",0.47,1.93,0.46,1.86329281907211,0.46,1.86329281907211,0.460856376130795,1.88145132504335,"LUAD"
"594","TCGA-95-8494-01",0.53,3.62,0.52,3.54041055221653,0.52,3.54041055197798,0.501776869315319,3.64481894919414,"LUAD"
"595","TCGA-95-A4VK-01",0.57,2.02,0.52,1.9586236786485,0.52,1.95924861418044,0.566331876856076,2.13591273998067,"LUAD"
"596","TCGA-95-A4VN-01",0.18,3.49,0.17,2.62469654925803,0.17,2.62469654923684,0.192530153532434,3.69028174956725,"LUAD"
"597","TCGA-95-A4VP-01",0.3,2.73,0.29,2.70188285761541,0.29,2.70188285761541,0.334972032877509,2.66391298456064,"LUAD"
"598","TCGA-97-7546-01",0.67,1.85,0.24,2.14349013000608,0.32,2.53309087271819,0.560197821043904,1.76371035055205,"LUAD"
