"","SampleId","HLAA_major_ABS","HLAA_minor_ABS","HLAA_LOH_ABS","HLAB_major_ABS","HLAB_minor_ABS","HLAB_LOH_ABS","HLAC_major_ABS","HLAC_minor_ABS","HLAC_LOH_ABS","TP53_major_ABS","TP53_minor_ABS","TP53_LOH_ABS","HLAA_major_PCN","HLAA_minor_PCN","HLAA_LOH_PCN","HLAB_major_PCN","HLAB_minor_PCN","HLAB_LOH_PCN","HLAC_major_PCN","HLAC_minor_PCN","HLAC_LOH_PCN","TP53_major_PCN","TP53_minor_PCN","TP53_LOH_PCN","Kit","Sample"
"276","TCGA-38-6178-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,3,0,TRUE,3,2,FALSE,3,2,FALSE,3,2,FALSE,3,0,TRUE,"S0293689","LUAD"
"277","TCGA-38-7271-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"278","TCGA-38-A44F-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"279","TCGA-44-6779-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"280","TCGA-44-8117-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"281","TCGA-44-8119-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,"S0293689","LUAD"
"282","TCGA-44-8120-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,4,1,FALSE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"283","TCGA-44-A479-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"284","TCGA-44-A47A-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"285","TCGA-44-A47B-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"286","TCGA-44-A47F-01",4,1,FALSE,4,1,FALSE,4,1,FALSE,2,2,FALSE,4,1,FALSE,4,1,FALSE,4,1,FALSE,2,2,FALSE,"S0293689","LUAD"
"287","TCGA-44-A47G-01",NA,NA,NA,1,0,TRUE,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"288","TCGA-44-A4SS-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"289","TCGA-44-A4SU-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"290","TCGA-49-4486-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"291","TCGA-49-4487-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,1,FALSE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,1,FALSE,"S0293689","LUAD"
"292","TCGA-49-4488-01",4,2,FALSE,3,3,FALSE,3,3,FALSE,4,0,TRUE,3,1,FALSE,3,2,FALSE,3,2,FALSE,3,0,TRUE,"S0293689","LUAD"
"293","TCGA-49-4490-01",4,2,FALSE,4,2,FALSE,4,2,FALSE,4,0,TRUE,4,1,FALSE,4,1,FALSE,4,1,FALSE,4,0,TRUE,"S0293689","LUAD"
"294","TCGA-49-4494-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,NA,NA,NA,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,1,FALSE,"S0293689","LUAD"
"295","TCGA-49-4501-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"296","TCGA-49-4505-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"297","TCGA-49-4506-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"298","TCGA-49-4507-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"299","TCGA-49-4510-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,1,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,1,FALSE,"S0293689","LUAD"
"300","TCGA-49-4512-01",5,0,TRUE,5,0,TRUE,5,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"301","TCGA-49-4514-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,NA,NA,NA,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"302","TCGA-49-6742-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,2,FALSE,3,1,FALSE,3,1,FALSE,3,1,FALSE,2,2,FALSE,"S0293689","LUAD"
"303","TCGA-49-6743-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"304","TCGA-49-6744-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"305","TCGA-49-6745-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,FALSE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"306","TCGA-49-6761-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"307","TCGA-49-6767-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"308","TCGA-49-AAQV-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,3,0,TRUE,"S0293689","LUAD"
"309","TCGA-49-AAR0-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"310","TCGA-49-AAR2-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"311","TCGA-49-AAR3-01",2,0,TRUE,NA,NA,NA,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"312","TCGA-49-AAR4-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"313","TCGA-49-AAR9-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"314","TCGA-49-AARE-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"315","TCGA-49-AARN-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"316","TCGA-49-AARO-01",3,2,FALSE,5,0,TRUE,5,0,TRUE,2,0,TRUE,4,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"317","TCGA-49-AARQ-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"318","TCGA-49-AARR-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"319","TCGA-4B-A93V-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"320","TCGA-50-5044-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"321","TCGA-50-5045-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"322","TCGA-50-5049-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"323","TCGA-50-5051-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,2,1,FALSE,"S0293689","LUAD"
"324","TCGA-50-5055-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,NA,NA,NA,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"325","TCGA-50-5068-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"326","TCGA-50-5072-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,3,0,TRUE,"S0293689","LUAD"
"327","TCGA-50-5930-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,3,0,TRUE,"S0293689","LUAD"
"328","TCGA-50-5931-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"329","TCGA-50-5932-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,NA,NA,NA,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"330","TCGA-50-5933-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,2,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,2,1,FALSE,"S0293689","LUAD"
"331","TCGA-50-5935-01",4,3,FALSE,4,3,FALSE,4,3,FALSE,4,3,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,"S0293689","LUAD"
"332","TCGA-50-5936-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"333","TCGA-50-5939-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"334","TCGA-50-5941-01",4,3,FALSE,4,3,FALSE,4,3,FALSE,2,0,TRUE,3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"335","TCGA-50-5942-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"336","TCGA-50-5944-01",4,1,FALSE,4,1,FALSE,4,1,FALSE,2,0,TRUE,4,1,FALSE,4,1,FALSE,4,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"337","TCGA-50-6590-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,1,FALSE,3,1,FALSE,3,1,FALSE,3,1,FALSE,3,0,TRUE,"S0293689","LUAD"
"338","TCGA-50-6591-01",4,3,FALSE,4,3,FALSE,4,3,FALSE,3,0,TRUE,3,2,FALSE,3,2,FALSE,3,2,FALSE,1,0,TRUE,"S0293689","LUAD"
"339","TCGA-50-6592-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"340","TCGA-50-6593-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,NA,NA,NA,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"341","TCGA-50-6594-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"342","TCGA-50-6595-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"343","TCGA-50-6673-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,4,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"344","TCGA-50-7109-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,NA,NA,NA,3,1,FALSE,3,1,FALSE,3,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"345","TCGA-50-8457-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"346","TCGA-50-8459-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"347","TCGA-50-8460-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"348","TCGA-53-7624-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,2,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"349","TCGA-53-7626-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"350","TCGA-53-7813-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,NA,NA,NA,2,2,FALSE,2,2,FALSE,2,2,FALSE,1,1,FALSE,"S0293689","LUAD"
"351","TCGA-53-A4EZ-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,3,0,TRUE,6,0,TRUE,6,0,TRUE,6,0,TRUE,4,0,TRUE,"S0293689","LUAD"
"352","TCGA-55-5899-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"353","TCGA-55-6543-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"354","TCGA-55-6642-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,1,FALSE,3,0,TRUE,3,0,TRUE,3,0,TRUE,1,1,FALSE,"S0293689","LUAD"
"355","TCGA-55-6712-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"356","TCGA-55-6968-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"357","TCGA-55-6969-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,1,FALSE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"358","TCGA-55-6970-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"359","TCGA-55-6971-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,FALSE,1,0,TRUE,1,0,TRUE,1,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"360","TCGA-55-6972-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,NA,NA,NA,3,1,FALSE,3,1,FALSE,3,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"361","TCGA-55-6975-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"362","TCGA-55-6978-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"363","TCGA-55-6979-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"364","TCGA-55-6980-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"365","TCGA-55-6981-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"366","TCGA-55-6982-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"367","TCGA-55-6983-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"368","TCGA-55-6984-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"369","TCGA-55-6985-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"370","TCGA-55-6986-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"371","TCGA-55-6987-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,NA,NA,NA,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"372","TCGA-55-7284-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"373","TCGA-55-7573-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,2,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"374","TCGA-55-7724-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"375","TCGA-55-7725-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"376","TCGA-55-7726-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"377","TCGA-55-7727-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"378","TCGA-55-7728-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"379","TCGA-55-7815-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,"S0293689","LUAD"
"380","TCGA-55-7903-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"381","TCGA-55-7907-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,5,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,5,0,TRUE,"S0293689","LUAD"
"382","TCGA-55-7910-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"383","TCGA-55-7911-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"384","TCGA-55-7913-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"385","TCGA-55-7914-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"386","TCGA-55-7994-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"387","TCGA-55-7995-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"388","TCGA-55-8085-01",3,0,TRUE,3,1,FALSE,3,1,FALSE,1,0,TRUE,3,0,TRUE,3,1,FALSE,3,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"389","TCGA-55-8087-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"390","TCGA-55-8089-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"391","TCGA-55-8090-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,2,FALSE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,1,FALSE,"S0293689","LUAD"
"392","TCGA-55-8091-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"393","TCGA-55-8092-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,3,0,TRUE,"S0293689","LUAD"
"394","TCGA-55-8094-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,5,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,5,0,TRUE,"S0293689","LUAD"
"395","TCGA-55-8096-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"396","TCGA-55-8097-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"397","TCGA-55-8203-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,2,2,FALSE,3,2,FALSE,3,2,FALSE,3,2,FALSE,2,2,FALSE,"S0293689","LUAD"
"398","TCGA-55-8204-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"399","TCGA-55-8205-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,2,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"400","TCGA-55-8206-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,1,FALSE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,1,FALSE,"S0293689","LUAD"
"401","TCGA-55-8207-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"402","TCGA-55-8208-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,NA,NA,NA,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"403","TCGA-55-8301-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"404","TCGA-55-8302-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"405","TCGA-55-8505-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,NA,NA,NA,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,1,FALSE,"S0293689","LUAD"
"406","TCGA-55-8506-01",2,1,FALSE,4,2,FALSE,4,1,FALSE,2,0,TRUE,1,0,TRUE,2,1,FALSE,2.5,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"407","TCGA-55-8507-01",3,1,FALSE,3,0,TRUE,2,0,TRUE,3,0,TRUE,3,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,"S0293689","LUAD"
"408","TCGA-55-8508-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,1,FALSE,3,1,FALSE,3,1,FALSE,3,1,FALSE,3,1,FALSE,"S0293689","LUAD"
"409","TCGA-55-8510-01",5,0,TRUE,3,0,TRUE,5,0,TRUE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"410","TCGA-55-8511-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"411","TCGA-55-8512-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,NA,NA,NA,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"412","TCGA-55-8513-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"413","TCGA-55-8514-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
